idx	boot_n	sample
80	18	MMRF_1327_1_BM_CD138pos_pair
367	18	MMRF_1917_1_BM_CD138pos_pair
768	18	MMRF_2730_1_BM_CD138pos_pair
622	18	MMRF_2459_1_BM_CD138pos_pair
390	18	MMRF_1981_1_BM_CD138pos_pair
368	18	MMRF_1918_1_BM_CD138pos_pair
637	18	MMRF_2486_1_BM_CD138pos_pair
231	18	MMRF_1667_1_BM_CD138pos_pair
267	18	MMRF_1735_1_BM_CD138pos_pair
785	18	MMRF_2754_1_BM_CD138pos_pair
646	18	MMRF_2501_1_BM_CD138pos_pair
493	18	MMRF_2200_1_BM_CD138pos_pair
534	18	MMRF_2279_1_BM_CD138pos_pair
646	18	MMRF_2501_1_BM_CD138pos_pair
115	18	MMRF_1424_1_BM_CD138pos_pair
494	18	MMRF_2201_1_BM_CD138pos_pair
383	18	MMRF_1965_1_BM_CD138pos_pair
489	18	MMRF_2195_1_BM_CD138pos_pair
756	18	MMRF_2709_1_BM_CD138pos_pair
687	18	MMRF_2581_1_BM_CD138pos_pair
350	18	MMRF_1876_1_BM_CD138pos_pair
464	18	MMRF_2140_1_BM_CD138pos_pair
306	18	MMRF_1801_1_BM_CD138pos_pair
67	18	MMRF_1293_1_BM_CD138pos_pair
229	18	MMRF_1664_1_BM_CD138pos_pair
711	18	MMRF_2636_1_BM_CD138pos_pair
671	18	MMRF_2548_1_BM_CD138pos_pair
520	18	MMRF_2250_1_BM_CD138pos_pair
755	18	MMRF_2708_1_BM_CD138pos_pair
792	18	MMRF_2762_1_BM_CD138pos_pair
709	18	MMRF_2631_1_BM_CD138pos_pair
584	18	MMRF_2383_1_BM_CD138pos_pair
87	18	MMRF_1344_1_BM_CD138pos_pair
781	18	MMRF_2750_1_BM_CD138pos_pair
598	18	MMRF_2412_1_BM_CD138pos_pair
549	18	MMRF_2306_1_BM_CD138pos_pair
187	18	MMRF_1596_1_BM_CD138pos_pair
309	18	MMRF_1807_1_BM_CD138pos_pair
405	18	MMRF_2005_1_BM_CD138pos_pair
46	18	MMRF_1202_1_BM_CD138pos_pair
795	18	MMRF_2765_1_BM_CD138pos_pair
783	18	MMRF_2752_1_BM_CD138pos_pair
692	18	MMRF_2592_1_BM_CD138pos_pair
575	18	MMRF_2365_1_BM_CD138pos_pair
137	18	MMRF_1484_1_BM_CD138pos_pair
760	18	MMRF_2718_1_BM_CD138pos_pair
371	18	MMRF_1927_1_BM_CD138pos_pair
361	18	MMRF_1900_1_BM_CD138pos_pair
754	18	MMRF_2707_1_BM_CD138pos_pair
51	18	MMRF_1250_1_BM_CD138pos_pair
796	18	MMRF_2767_1_BM_CD138pos_pair
596	18	MMRF_2410_1_BM_CD138pos_pair
324	18	MMRF_1832_1_BM_CD138pos_pair
207	18	MMRF_1629_1_BM_CD138pos_pair
472	18	MMRF_2153_1_BM_CD138pos_pair
590	18	MMRF_2399_1_BM_CD138pos_pair
71	18	MMRF_1308_1_BM_CD138pos_pair
754	18	MMRF_2707_1_BM_CD138pos_pair
757	18	MMRF_2714_1_BM_CD138pos_pair
375	18	MMRF_1931_1_BM_CD138pos_pair
273	18	MMRF_1746_1_BM_CD138pos_pair
130	18	MMRF_1454_1_BM_CD138pos_pair
106	18	MMRF_1391_1_BM_CD138pos_pair
133	18	MMRF_1462_1_BM_CD138pos_pair
154	18	MMRF_1525_1_BM_CD138pos_pair
609	18	MMRF_2437_1_BM_CD138pos_pair
566	18	MMRF_2335_1_BM_CD138pos_pair
10	18	MMRF_1045_1_BM_CD138pos_pair
734	18	MMRF_2677_1_BM_CD138pos_pair
817	18	MMRF_2805_1_BM_CD138pos_pair
227	18	MMRF_1656_1_BM_CD138pos_pair
87	18	MMRF_1344_1_BM_CD138pos_pair
351	18	MMRF_1879_1_BM_CD138pos_pair
296	18	MMRF_1785_1_BM_CD138pos_pair
236	18	MMRF_1676_1_BM_CD138pos_pair
379	18	MMRF_1955_1_BM_CD138pos_pair
236	18	MMRF_1676_1_BM_CD138pos_pair
170	18	MMRF_1564_1_BM_CD138pos_pair
85	18	MMRF_1339_1_BM_CD138pos_pair
480	18	MMRF_2176_1_BM_CD138pos_pair
722	18	MMRF_2652_1_BM_CD138pos_pair
633	18	MMRF_2477_1_BM_CD138pos_pair
830	18	MMRF_2826_1_BM_CD138pos_pair
269	18	MMRF_1738_1_BM_CD138pos_pair
823	18	MMRF_2817_1_BM_CD138pos_pair
690	18	MMRF_2587_1_BM_CD138pos_pair
690	18	MMRF_2587_1_BM_CD138pos_pair
769	18	MMRF_2731_1_BM_CD138pos_pair
220	18	MMRF_1647_1_BM_CD138pos_pair
340	18	MMRF_1856_1_BM_CD138pos_pair
524	18	MMRF_2258_1_BM_CD138pos_pair
215	18	MMRF_1642_1_BM_CD138pos_pair
9	18	MMRF_1038_1_BM_CD138pos_pair
804	18	MMRF_2778_1_BM_CD138pos_pair
452	18	MMRF_2115_1_BM_CD138pos_pair
549	18	MMRF_2306_1_BM_CD138pos_pair
772	18	MMRF_2734_1_BM_CD138pos_pair
556	18	MMRF_2317_1_BM_CD138pos_pair
277	18	MMRF_1758_1_BM_CD138pos_pair
203	18	MMRF_1624_1_BM_CD138pos_pair
642	18	MMRF_2493_1_BM_CD138pos_pair
120	18	MMRF_1433_1_BM_CD138pos_pair
214	18	MMRF_1641_1_BM_CD138pos_pair
110	18	MMRF_1401_1_BM_CD138pos_pair
485	18	MMRF_2186_1_BM_CD138pos_pair
424	18	MMRF_2058_1_BM_CD138pos_pair
805	18	MMRF_2779_1_BM_CD138pos_pair
776	18	MMRF_2740_1_BM_CD138pos_pair
103	18	MMRF_1386_1_BM_CD138pos_pair
614	18	MMRF_2445_1_BM_CD138pos_pair
753	18	MMRF_2706_1_BM_CD138pos_pair
72	18	MMRF_1309_1_BM_CD138pos_pair
153	18	MMRF_1523_1_BM_CD138pos_pair
789	18	MMRF_2758_1_BM_CD138pos_pair
466	18	MMRF_2143_1_BM_CD138pos_pair
719	18	MMRF_2647_1_BM_CD138pos_pair
818	18	MMRF_2807_1_BM_CD138pos_pair
465	18	MMRF_2141_1_BM_CD138pos_pair
260	18	MMRF_1722_1_BM_CD138pos_pair
694	18	MMRF_2595_1_BM_CD138pos_pair
290	18	MMRF_1778_1_BM_CD138pos_pair
458	18	MMRF_2126_1_BM_CD138pos_pair
574	18	MMRF_2364_1_BM_CD138pos_pair
189	18	MMRF_1598_1_BM_CD138pos_pair
791	18	MMRF_2761_1_BM_CD138pos_pair
789	18	MMRF_2758_1_BM_CD138pos_pair
798	18	MMRF_2769_1_BM_CD138pos_pair
151	18	MMRF_1519_1_BM_CD138pos_pair
292	18	MMRF_1781_1_BM_CD138pos_pair
459	18	MMRF_2128_1_BM_CD138pos_pair
441	18	MMRF_2093_1_BM_CD138pos_pair
507	18	MMRF_2225_1_BM_CD138pos_pair
648	18	MMRF_2504_1_BM_CD138pos_pair
751	18	MMRF_2704_1_BM_CD138pos_pair
330	18	MMRF_1839_1_BM_CD138pos_pair
631	18	MMRF_2475_1_BM_CD138pos_pair
658	18	MMRF_2522_1_BM_CD138pos_pair
25	18	MMRF_1092_1_BM_CD138pos_pair
255	18	MMRF_1716_1_BM_CD138pos_pair
388	18	MMRF_1977_1_BM_CD138pos_pair
555	18	MMRF_2316_1_BM_CD138pos_pair
379	18	MMRF_1955_1_BM_CD138pos_pair
28	18	MMRF_1107_1_BM_CD138pos_pair
440	18	MMRF_2091_1_BM_CD138pos_pair
199	18	MMRF_1617_1_BM_CD138pos_pair
671	18	MMRF_2548_1_BM_CD138pos_pair
259	18	MMRF_1721_1_BM_CD138pos_pair
731	18	MMRF_2669_1_BM_CD138pos_pair
563	18	MMRF_2330_1_BM_CD138pos_pair
459	18	MMRF_2128_1_BM_CD138pos_pair
321	18	MMRF_1825_1_BM_CD138pos_pair
26	18	MMRF_1098_1_BM_CD138pos_pair
242	18	MMRF_1686_1_BM_CD138pos_pair
580	18	MMRF_2377_1_BM_CD138pos_pair
163	18	MMRF_1542_1_BM_CD138pos_pair
377	18	MMRF_1935_1_BM_CD138pos_pair
380	18	MMRF_1957_1_BM_CD138pos_pair
35	18	MMRF_1164_1_BM_CD138pos_pair
319	18	MMRF_1823_1_BM_CD138pos_pair
304	18	MMRF_1796_1_BM_CD138pos_pair
417	18	MMRF_2041_1_BM_CD138pos_pair
205	18	MMRF_1627_1_BM_CD138pos_pair
151	18	MMRF_1519_1_BM_CD138pos_pair
580	18	MMRF_2377_1_BM_CD138pos_pair
162	18	MMRF_1541_1_BM_CD138pos_pair
327	18	MMRF_1835_1_BM_CD138pos_pair
441	18	MMRF_2093_1_BM_CD138pos_pair
767	18	MMRF_2729_1_BM_CD138pos_pair
506	18	MMRF_2224_1_BM_CD138pos_pair
801	18	MMRF_2774_1_BM_CD138pos_pair
815	18	MMRF_2799_1_BM_CD138pos_pair
21	18	MMRF_1082_1_BM_CD138pos_pair
673	18	MMRF_2557_1_BM_CD138pos_pair
823	18	MMRF_2817_1_BM_CD138pos_pair
176	18	MMRF_1574_1_BM_CD138pos_pair
689	18	MMRF_2584_1_BM_CD138pos_pair
793	18	MMRF_2763_1_BM_CD138pos_pair
322	18	MMRF_1830_1_BM_CD138pos_pair
314	18	MMRF_1816_1_BM_CD138pos_pair
295	18	MMRF_1784_1_BM_CD138pos_pair
387	18	MMRF_1972_1_BM_CD138pos_pair
346	18	MMRF_1865_1_BM_CD138pos_pair
839	18	MMRF_2835_1_BM_CD138pos_pair
618	18	MMRF_2455_1_BM_CD138pos_pair
203	18	MMRF_1624_1_BM_CD138pos_pair
547	18	MMRF_2302_1_BM_CD138pos_pair
181	18	MMRF_1583_1_BM_CD138pos_pair
214	18	MMRF_1641_1_BM_CD138pos_pair
699	18	MMRF_2602_1_BM_CD138pos_pair
132	18	MMRF_1461_1_BM_CD138pos_pair
147	18	MMRF_1510_1_BM_CD138pos_pair
484	18	MMRF_2185_1_BM_CD138pos_pair
46	18	MMRF_1202_1_BM_CD138pos_pair
666	18	MMRF_2539_1_BM_CD138pos_pair
78	18	MMRF_1324_1_BM_CD138pos_pair
125	18	MMRF_1446_1_BM_CD138pos_pair
187	18	MMRF_1596_1_BM_CD138pos_pair
255	18	MMRF_1716_1_BM_CD138pos_pair
428	18	MMRF_2063_1_BM_CD138pos_pair
53	18	MMRF_1252_1_BM_CD138pos_pair
544	18	MMRF_2297_1_BM_CD138pos_pair
420	18	MMRF_2050_1_BM_CD138pos_pair
649	18	MMRF_2505_1_BM_CD138pos_pair
41	18	MMRF_1180_1_BM_CD138pos_pair
467	18	MMRF_2144_1_BM_CD138pos_pair
272	18	MMRF_1744_1_BM_CD138pos_pair
775	18	MMRF_2739_1_BM_CD138pos_pair
538	18	MMRF_2288_1_BM_CD138pos_pair
714	18	MMRF_2639_1_BM_CD138pos_pair
317	18	MMRF_1820_1_BM_CD138pos_pair
316	18	MMRF_1819_1_BM_CD138pos_pair
610	18	MMRF_2438_1_BM_CD138pos_pair
818	18	MMRF_2807_1_BM_CD138pos_pair
108	18	MMRF_1393_1_BM_CD138pos_pair
350	18	MMRF_1876_1_BM_CD138pos_pair
674	18	MMRF_2559_1_BM_CD138pos_pair
361	18	MMRF_1900_1_BM_CD138pos_pair
645	18	MMRF_2499_1_BM_CD138pos_pair
175	18	MMRF_1573_1_BM_CD138pos_pair
778	18	MMRF_2743_1_BM_CD138pos_pair
100	18	MMRF_1377_1_BM_CD138pos_pair
780	18	MMRF_2746_1_BM_CD138pos_pair
755	18	MMRF_2708_1_BM_CD138pos_pair
365	18	MMRF_1915_1_BM_CD138pos_pair
378	18	MMRF_1940_1_BM_CD138pos_pair
554	18	MMRF_2314_1_BM_CD138pos_pair
734	18	MMRF_2677_1_BM_CD138pos_pair
385	18	MMRF_1970_1_BM_CD138pos_pair
32	18	MMRF_1151_1_BM_CD138pos_pair
65	18	MMRF_1286_1_BM_CD138pos_pair
321	18	MMRF_1825_1_BM_CD138pos_pair
537	18	MMRF_2286_1_BM_CD138pos_pair
326	18	MMRF_1834_1_BM_CD138pos_pair
105	18	MMRF_1389_1_BM_CD138pos_pair
550	18	MMRF_2307_1_BM_CD138pos_pair
354	18	MMRF_1882_1_BM_CD138pos_pair
55	18	MMRF_1261_1_BM_CD138pos_pair
127	18	MMRF_1450_1_BM_CD138pos_pair
95	18	MMRF_1359_1_BM_CD138pos_pair
590	18	MMRF_2399_1_BM_CD138pos_pair
718	18	MMRF_2646_1_BM_CD138pos_pair
839	18	MMRF_2835_1_BM_CD138pos_pair
694	18	MMRF_2595_1_BM_CD138pos_pair
504	18	MMRF_2222_1_BM_CD138pos_pair
441	18	MMRF_2093_1_BM_CD138pos_pair
768	18	MMRF_2730_1_BM_CD138pos_pair
729	18	MMRF_2666_1_BM_CD138pos_pair
542	18	MMRF_2292_1_BM_CD138pos_pair
563	18	MMRF_2330_1_BM_CD138pos_pair
596	18	MMRF_2410_1_BM_CD138pos_pair
339	18	MMRF_1855_1_BM_CD138pos_pair
396	18	MMRF_1992_1_BM_CD138pos_pair
141	18	MMRF_1491_1_BM_CD138pos_pair
239	18	MMRF_1680_1_BM_CD138pos_pair
801	18	MMRF_2774_1_BM_CD138pos_pair
293	18	MMRF_1782_1_BM_CD138pos_pair
89	18	MMRF_1349_1_BM_CD138pos_pair
114	18	MMRF_1423_1_BM_CD138pos_pair
668	18	MMRF_2543_1_BM_CD138pos_pair
737	18	MMRF_2680_1_BM_CD138pos_pair
127	18	MMRF_1450_1_BM_CD138pos_pair
364	18	MMRF_1911_1_BM_CD138pos_pair
361	18	MMRF_1900_1_BM_CD138pos_pair
371	18	MMRF_1927_1_BM_CD138pos_pair
589	18	MMRF_2397_1_BM_CD138pos_pair
39	18	MMRF_1178_1_BM_CD138pos_pair
342	18	MMRF_1859_1_BM_CD138pos_pair
44	18	MMRF_1189_1_BM_CD138pos_pair
545	18	MMRF_2300_1_BM_CD138pos_pair
47	18	MMRF_1210_1_BM_CD138pos_pair
357	18	MMRF_1890_1_BM_CD138pos_pair
544	18	MMRF_2297_1_BM_CD138pos_pair
442	18	MMRF_2095_1_BM_CD138pos_pair
716	18	MMRF_2642_1_BM_CD138pos_pair
219	18	MMRF_1646_1_BM_CD138pos_pair
613	18	MMRF_2444_1_BM_CD138pos_pair
91	18	MMRF_1354_1_BM_CD138pos_pair
709	18	MMRF_2631_1_BM_CD138pos_pair
606	18	MMRF_2429_1_BM_CD138pos_pair
118	18	MMRF_1431_1_BM_CD138pos_pair
45	18	MMRF_1195_1_BM_CD138pos_pair
689	18	MMRF_2584_1_BM_CD138pos_pair
387	18	MMRF_1972_1_BM_CD138pos_pair
600	18	MMRF_2419_1_BM_CD138pos_pair
601	18	MMRF_2422_1_BM_CD138pos_pair
233	18	MMRF_1671_1_BM_CD138pos_pair
585	18	MMRF_2384_1_BM_CD138pos_pair
52	18	MMRF_1251_1_BM_CD138pos_pair
713	18	MMRF_2638_1_BM_CD138pos_pair
513	18	MMRF_2236_1_BM_CD138pos_pair
411	18	MMRF_2017_1_BM_CD138pos_pair
82	18	MMRF_1331_1_BM_CD138pos_pair
481	18	MMRF_2180_1_BM_CD138pos_pair
652	18	MMRF_2511_1_BM_CD138pos_pair
735	18	MMRF_2678_1_BM_CD138pos_pair
623	18	MMRF_2461_1_BM_CD138pos_pair
243	18	MMRF_1687_1_BM_CD138pos_pair
572	18	MMRF_2353_1_BM_CD138pos_pair
212	18	MMRF_1639_1_BM_CD138pos_pair
158	18	MMRF_1535_1_BM_CD138pos_pair
523	18	MMRF_2257_1_BM_CD138pos_pair
696	18	MMRF_2597_1_BM_CD138pos_pair
40	18	MMRF_1179_1_BM_CD138pos_pair
718	18	MMRF_2646_1_BM_CD138pos_pair
322	18	MMRF_1830_1_BM_CD138pos_pair
341	18	MMRF_1858_1_BM_CD138pos_pair
207	18	MMRF_1629_1_BM_CD138pos_pair
287	18	MMRF_1774_1_BM_CD138pos_pair
332	18	MMRF_1842_1_BM_CD138pos_pair
779	18	MMRF_2745_1_BM_CD138pos_pair
262	18	MMRF_1725_1_BM_CD138pos_pair
385	18	MMRF_1970_1_BM_CD138pos_pair
677	18	MMRF_2564_1_BM_CD138pos_pair
69	18	MMRF_1304_1_BM_CD138pos_pair
129	18	MMRF_1453_1_BM_CD138pos_pair
786	18	MMRF_2755_1_BM_CD138pos_pair
748	18	MMRF_2701_1_BM_CD138pos_pair
775	18	MMRF_2739_1_BM_CD138pos_pair
645	18	MMRF_2499_1_BM_CD138pos_pair
502	18	MMRF_2216_1_BM_CD138pos_pair
30	18	MMRF_1129_1_BM_CD138pos_pair
707	18	MMRF_2622_1_BM_CD138pos_pair
175	18	MMRF_1573_1_BM_CD138pos_pair
487	18	MMRF_2190_1_BM_CD138pos_pair
237	18	MMRF_1677_1_BM_CD138pos_pair
513	18	MMRF_2236_1_BM_CD138pos_pair
637	18	MMRF_2486_1_BM_CD138pos_pair
470	18	MMRF_2151_1_BM_CD138pos_pair
71	18	MMRF_1308_1_BM_CD138pos_pair
594	18	MMRF_2407_1_BM_CD138pos_pair
418	18	MMRF_2043_1_BM_CD138pos_pair
658	18	MMRF_2522_1_BM_CD138pos_pair
160	18	MMRF_1538_1_BM_CD138pos_pair
735	18	MMRF_2678_1_BM_CD138pos_pair
435	18	MMRF_2082_1_BM_CD138pos_pair
598	18	MMRF_2412_1_BM_CD138pos_pair
114	18	MMRF_1423_1_BM_CD138pos_pair
367	18	MMRF_1917_1_BM_CD138pos_pair
407	18	MMRF_2007_1_BM_CD138pos_pair
615	18	MMRF_2446_1_BM_CD138pos_pair
515	18	MMRF_2238_1_BM_CD138pos_pair
563	18	MMRF_2330_1_BM_CD138pos_pair
38	18	MMRF_1171_1_BM_CD138pos_pair
596	18	MMRF_2410_1_BM_CD138pos_pair
512	18	MMRF_2232_1_BM_CD138pos_pair
355	18	MMRF_1886_1_BM_CD138pos_pair
673	18	MMRF_2557_1_BM_CD138pos_pair
96	18	MMRF_1360_1_BM_CD138pos_pair
70	18	MMRF_1307_1_BM_CD138pos_pair
589	18	MMRF_2397_1_BM_CD138pos_pair
230	18	MMRF_1665_1_BM_CD138pos_pair
700	18	MMRF_2604_1_BM_CD138pos_pair
629	18	MMRF_2472_1_BM_CD138pos_pair
635	18	MMRF_2480_1_BM_CD138pos_pair
542	18	MMRF_2292_1_BM_CD138pos_pair
731	18	MMRF_2669_1_BM_CD138pos_pair
823	18	MMRF_2817_1_BM_CD138pos_pair
363	18	MMRF_1908_1_BM_CD138pos_pair
470	18	MMRF_2151_1_BM_CD138pos_pair
504	18	MMRF_2222_1_BM_CD138pos_pair
429	18	MMRF_2068_1_BM_CD138pos_pair
172	18	MMRF_1568_1_BM_CD138pos_pair
404	18	MMRF_2002_1_BM_CD138pos_pair
33	18	MMRF_1153_1_BM_CD138pos_pair
395	18	MMRF_1991_1_BM_CD138pos_pair
458	18	MMRF_2126_1_BM_CD138pos_pair
454	18	MMRF_2118_1_BM_CD138pos_pair
678	18	MMRF_2566_1_BM_CD138pos_pair
115	18	MMRF_1424_1_BM_CD138pos_pair
800	18	MMRF_2772_1_BM_CD138pos_pair
805	18	MMRF_2779_1_BM_CD138pos_pair
699	18	MMRF_2602_1_BM_CD138pos_pair
516	18	MMRF_2240_1_BM_CD138pos_pair
260	18	MMRF_1722_1_BM_CD138pos_pair
185	18	MMRF_1593_1_BM_CD138pos_pair
684	18	MMRF_2577_1_BM_CD138pos_pair
416	18	MMRF_2039_1_BM_CD138pos_pair
123	18	MMRF_1439_1_BM_CD138pos_pair
746	18	MMRF_2698_1_BM_CD138pos_pair
425	18	MMRF_2059_1_BM_CD138pos_pair
256	18	MMRF_1718_1_BM_CD138pos_pair
812	18	MMRF_2793_1_BM_CD138pos_pair
444	18	MMRF_2098_1_BM_CD138pos_pair
774	18	MMRF_2738_1_BM_CD138pos_pair
190	18	MMRF_1601_1_BM_CD138pos_pair
195	18	MMRF_1608_1_BM_CD138pos_pair
366	18	MMRF_1916_1_BM_CD138pos_pair
701	18	MMRF_2605_1_BM_CD138pos_pair
728	18	MMRF_2665_1_BM_CD138pos_pair
638	18	MMRF_2487_1_BM_CD138pos_pair
610	18	MMRF_2438_1_BM_CD138pos_pair
112	18	MMRF_1408_1_BM_CD138pos_pair
285	19	MMRF_1772_1_BM_CD138pos_pair
332	19	MMRF_1842_1_BM_CD138pos_pair
809	19	MMRF_2788_1_BM_CD138pos_pair
823	19	MMRF_2817_1_BM_CD138pos_pair
731	19	MMRF_2669_1_BM_CD138pos_pair
63	19	MMRF_1284_1_BM_CD138pos_pair
729	19	MMRF_2666_1_BM_CD138pos_pair
510	19	MMRF_2230_1_BM_CD138pos_pair
826	19	MMRF_2820_1_BM_CD138pos_pair
786	19	MMRF_2755_1_BM_CD138pos_pair
802	19	MMRF_2775_1_BM_CD138pos_pair
526	19	MMRF_2266_1_BM_CD138pos_pair
659	19	MMRF_2523_1_BM_CD138pos_pair
371	19	MMRF_1927_1_BM_CD138pos_pair
649	19	MMRF_2505_1_BM_CD138pos_pair
496	19	MMRF_2204_1_BM_CD138pos_pair
135	19	MMRF_1474_1_BM_CD138pos_pair
6	19	MMRF_1032_1_BM_CD138pos_pair
527	19	MMRF_2267_1_BM_CD138pos_pair
207	19	MMRF_1629_1_BM_CD138pos_pair
119	19	MMRF_1432_1_BM_CD138pos_pair
541	19	MMRF_2291_1_BM_CD138pos_pair
764	19	MMRF_2723_1_BM_CD138pos_pair
114	19	MMRF_1423_1_BM_CD138pos_pair
511	19	MMRF_2231_1_BM_CD138pos_pair
249	19	MMRF_1705_1_BM_CD138pos_pair
413	19	MMRF_2024_1_BM_CD138pos_pair
707	19	MMRF_2622_1_BM_CD138pos_pair
831	19	MMRF_2827_1_BM_CD138pos_pair
200	19	MMRF_1618_1_BM_CD138pos_pair
321	19	MMRF_1825_1_BM_CD138pos_pair
57	19	MMRF_1267_1_BM_CD138pos_pair
215	19	MMRF_1642_1_BM_CD138pos_pair
245	19	MMRF_1694_1_BM_CD138pos_pair
289	19	MMRF_1777_1_BM_CD138pos_pair
544	19	MMRF_2297_1_BM_CD138pos_pair
616	19	MMRF_2449_1_BM_CD138pos_pair
845	19	MMRF_2848_1_BM_CD138pos_pair
809	19	MMRF_2788_1_BM_CD138pos_pair
628	19	MMRF_2471_1_BM_CD138pos_pair
195	19	MMRF_1608_1_BM_CD138pos_pair
7	19	MMRF_1033_1_BM_CD138pos_pair
701	19	MMRF_2605_1_BM_CD138pos_pair
451	19	MMRF_2113_1_BM_CD138pos_pair
10	19	MMRF_1045_1_BM_CD138pos_pair
314	19	MMRF_1816_1_BM_CD138pos_pair
328	19	MMRF_1837_1_BM_CD138pos_pair
369	19	MMRF_1921_1_BM_CD138pos_pair
118	19	MMRF_1431_1_BM_CD138pos_pair
445	19	MMRF_2101_1_BM_CD138pos_pair
221	19	MMRF_1648_1_BM_CD138pos_pair
699	19	MMRF_2602_1_BM_CD138pos_pair
573	19	MMRF_2362_1_BM_CD138pos_pair
841	19	MMRF_2838_1_BM_CD138pos_pair
453	19	MMRF_2116_1_BM_CD138pos_pair
225	19	MMRF_1654_1_BM_CD138pos_pair
649	19	MMRF_2505_1_BM_CD138pos_pair
599	19	MMRF_2413_1_BM_CD138pos_pair
762	19	MMRF_2721_1_BM_CD138pos_pair
199	19	MMRF_1617_1_BM_CD138pos_pair
711	19	MMRF_2636_1_BM_CD138pos_pair
763	19	MMRF_2722_1_BM_CD138pos_pair
458	19	MMRF_2126_1_BM_CD138pos_pair
14	19	MMRF_1055_1_BM_CD138pos_pair
651	19	MMRF_2507_1_BM_CD138pos_pair
45	19	MMRF_1195_1_BM_CD138pos_pair
59	19	MMRF_1270_1_BM_CD138pos_pair
340	19	MMRF_1856_1_BM_CD138pos_pair
768	19	MMRF_2730_1_BM_CD138pos_pair
387	19	MMRF_1972_1_BM_CD138pos_pair
628	19	MMRF_2471_1_BM_CD138pos_pair
349	19	MMRF_1871_1_BM_CD138pos_pair
811	19	MMRF_2792_1_BM_CD138pos_pair
530	19	MMRF_2270_1_BM_CD138pos_pair
129	19	MMRF_1453_1_BM_CD138pos_pair
619	19	MMRF_2456_1_BM_CD138pos_pair
725	19	MMRF_2659_1_BM_CD138pos_pair
478	19	MMRF_2173_1_BM_CD138pos_pair
67	19	MMRF_1293_1_BM_CD138pos_pair
75	19	MMRF_1318_1_BM_CD138pos_pair
557	19	MMRF_2324_1_BM_CD138pos_pair
422	19	MMRF_2055_1_BM_CD138pos_pair
533	19	MMRF_2273_1_BM_CD138pos_pair
261	19	MMRF_1723_1_BM_CD138pos_pair
779	19	MMRF_2745_1_BM_CD138pos_pair
366	19	MMRF_1916_1_BM_CD138pos_pair
415	19	MMRF_2038_1_BM_CD138pos_pair
263	19	MMRF_1726_1_BM_CD138pos_pair
218	19	MMRF_1645_1_BM_CD138pos_pair
101	19	MMRF_1380_1_BM_CD138pos_pair
184	19	MMRF_1589_1_BM_CD138pos_pair
72	19	MMRF_1309_1_BM_CD138pos_pair
709	19	MMRF_2631_1_BM_CD138pos_pair
148	19	MMRF_1511_1_BM_CD138pos_pair
178	19	MMRF_1577_1_BM_CD138pos_pair
529	19	MMRF_2269_1_BM_CD138pos_pair
677	19	MMRF_2564_1_BM_CD138pos_pair
168	19	MMRF_1555_1_BM_CD138pos_pair
398	19	MMRF_1995_1_BM_CD138pos_pair
796	19	MMRF_2767_1_BM_CD138pos_pair
811	19	MMRF_2792_1_BM_CD138pos_pair
818	19	MMRF_2807_1_BM_CD138pos_pair
41	19	MMRF_1180_1_BM_CD138pos_pair
645	19	MMRF_2499_1_BM_CD138pos_pair
295	19	MMRF_1784_1_BM_CD138pos_pair
42	19	MMRF_1185_1_BM_CD138pos_pair
341	19	MMRF_1858_1_BM_CD138pos_pair
278	19	MMRF_1759_1_BM_CD138pos_pair
290	19	MMRF_1778_1_BM_CD138pos_pair
248	19	MMRF_1700_1_BM_CD138pos_pair
120	19	MMRF_1433_1_BM_CD138pos_pair
154	19	MMRF_1525_1_BM_CD138pos_pair
511	19	MMRF_2231_1_BM_CD138pos_pair
587	19	MMRF_2388_1_BM_CD138pos_pair
644	19	MMRF_2498_1_BM_CD138pos_pair
725	19	MMRF_2659_1_BM_CD138pos_pair
767	19	MMRF_2729_1_BM_CD138pos_pair
321	19	MMRF_1825_1_BM_CD138pos_pair
544	19	MMRF_2297_1_BM_CD138pos_pair
830	19	MMRF_2826_1_BM_CD138pos_pair
476	19	MMRF_2170_1_BM_CD138pos_pair
108	19	MMRF_1393_1_BM_CD138pos_pair
299	19	MMRF_1790_1_BM_CD138pos_pair
814	19	MMRF_2795_1_BM_CD138pos_pair
409	19	MMRF_2014_1_BM_CD138pos_pair
372	19	MMRF_1928_1_BM_CD138pos_pair
561	19	MMRF_2328_1_BM_CD138pos_pair
326	19	MMRF_1834_1_BM_CD138pos_pair
391	19	MMRF_1982_1_BM_CD138pos_pair
257	19	MMRF_1719_1_BM_CD138pos_pair
216	19	MMRF_1643_1_BM_CD138pos_pair
548	19	MMRF_2305_1_BM_CD138pos_pair
773	19	MMRF_2737_1_BM_CD138pos_pair
357	19	MMRF_1890_1_BM_CD138pos_pair
542	19	MMRF_2292_1_BM_CD138pos_pair
374	19	MMRF_1930_1_BM_CD138pos_pair
831	19	MMRF_2827_1_BM_CD138pos_pair
420	19	MMRF_2050_1_BM_CD138pos_pair
67	19	MMRF_1293_1_BM_CD138pos_pair
367	19	MMRF_1917_1_BM_CD138pos_pair
754	19	MMRF_2707_1_BM_CD138pos_pair
739	19	MMRF_2685_1_BM_CD138pos_pair
804	19	MMRF_2778_1_BM_CD138pos_pair
278	19	MMRF_1759_1_BM_CD138pos_pair
791	19	MMRF_2761_1_BM_CD138pos_pair
322	19	MMRF_1830_1_BM_CD138pos_pair
