sample	variable	value	purity	thresh	call	chrarm	CI95	HD_chr
SCI100	amp_chr_1p	0	0.93	0.053763440860215055	0	chr_1p	0.0039	no
SCI100	amp_chr_1q_MCL1	0.365	0.93	0.053763440860215055	1	chr_1q_MCL1	0.002	no
SCI100	amp_chr_2p	0.016	0.93	0.053763440860215055	0	chr_2p	0.0043	no
SCI100	amp_chr_2q	0.01	0.93	0.053763440860215055	0	chr_2q	0.0027	no
SCI100	amp_chr_3p	0	0.93	0.053763440860215055	0	chr_3p	0.0015	yes
SCI100	amp_chr_3q_TERC	0	0.93	0.053763440860215055	0	chr_3q_TERC	0.0015	yes
SCI100	amp_chr_4p	0	0.93	0.053763440860215055	0	chr_4p	0.003	no
SCI100	amp_chr_4q	0.01	0.93	0.053763440860215055	0	chr_4q	0.0019	no
SCI100	amp_chr_5p	-999	0.93	0.053763440860215055	-999	chr_5p	0.0016	yes
SCI100	amp_chr_5q	-999	0.93	0.053763440860215055	-999	chr_5q	0.0016	yes
SCI100	amp_chr_6p	0.004	0.93	0.053763440860215055	0	chr_6p	0.0028	no
SCI100	amp_chr_6q	0.035	0.93	0.053763440860215055	0	chr_6q	0.0018	no
SCI100	amp_chr_7p	-999	0.93	0.053763440860215055	-999	chr_7p	0.0037	yes
SCI100	amp_chr_7q	-999	0.93	0.053763440860215055	-999	chr_7q	0.0028	yes
SCI100	amp_chr_8p	0.018	0.93	0.053763440860215055	0	chr_8p	0.0031	no
SCI100	amp_chr_8q_MYC_amp	0.018	0.93	0.053763440860215055	0	chr_8q_MYC_amp	0.0018	no
SCI100	amp_chr_9p	-999	0.93	0.053763440860215055	-999	chr_9p	0.0033	yes
SCI100	amp_chr_9q	-999	0.93	0.053763440860215055	-999	chr_9q	0.0096	yes
SCI100	amp_chr_10p	0.013	0.93	0.053763440860215055	0	chr_10p	0.0018	no
SCI100	amp_chr_10q	0.013	0.93	0.053763440860215055	0	chr_10q	0.0018	no
SCI100	amp_chr_11p	0	0.93	0.053763440860215055	0	chr_11p	0.0026	yes
SCI100	amp_chr_11q	0	0.93	0.053763440860215055	0	chr_11q	0.0018	yes
SCI100	amp_chr_12p	0	0.93	0.053763440860215055	0	chr_12p	0.0018	no
SCI100	amp_chr_12q	0	0.93	0.053763440860215055	0	chr_12q	0.0018	no
SCI100	amp_chr_13q	0	0.93	0.053763440860215055	0	chr_13q	0.0031	no
SCI100	amp_chr_14q	0.036	0.93	0.053763440860215055	0	chr_14q	0.0028	no
SCI100	amp_chr_15q	0	0.93	0.053763440860215055	0	chr_15q	0.0023	yes
SCI100	amp_chr_16p_BCMA	0.016	0.93	0.053763440860215055	0	chr_16p_BCMA	0.0035	no
SCI100	amp_chr_16q	0	0.93	0.053763440860215055	0	chr_16q	0.0051	no
SCI100	amp_chr_17p	0	0.93	0.053763440860215055	0	chr_17p	0.0022	no
SCI100	amp_chr_17q	0	0.93	0.053763440860215055	0	chr_17q	0.0022	no
SCI100	amp_chr_18p	0.025	0.93	0.053763440860215055	0	chr_18p	0.0024	no
SCI100	amp_chr_18q	0.025	0.93	0.053763440860215055	0	chr_18q	0.0024	no
SCI100	amp_chr_19p	-999	0.93	0.053763440860215055	-999	chr_19p	0.0043	yes
SCI100	amp_chr_19q	-999	0.93	0.053763440860215055	-999	chr_19q	0.0032	yes
SCI100	amp_chr_20p	0.005	0.93	0.053763440860215055	0	chr_20p	0.0025	no
SCI100	amp_chr_20q	0.005	0.93	0.053763440860215055	0	chr_20q	0.0025	no
SCI100	amp_chr_21q	0	0.93	0.053763440860215055	0	chr_21q	0.0036	yes
SCI100	amp_chr_22q	0	0.93	0.053763440860215055	0	chr_22q	0.0033	no
SCI100	del_chr_1p_CDKN2C	0.752	0.93	0.053763440860215055	1	chr_1p_CDKN2C	0.0026	no
SCI100	del_chr_1p_EVI5	0.87	0.93	0.053763440860215055	1	chr_1p_EVI5	0.0043	no
SCI100	del_chr_1p_TENT5C	0.799	0.93	0.053763440860215055	1	chr_1p_TENT5C	0.0044	no
SCI100	del_chr_1q	0	0.93	0.053763440860215055	0	chr_1q	0.002	no
SCI100	del_chr_2p	0	0.93	0.053763440860215055	0	chr_2p	0.0043	no
SCI100	del_chr_2q_SP140	0	0.93	0.053763440860215055	0	chr_2q_SP140	0.0034	no
SCI100	del_chr_3p	0.054	0.93	0.053763440860215055	1	chr_3p	0.0015	no
SCI100	del_chr_3q_BCL6	0.054	0.93	0.053763440860215055	1	chr_3q_BCL6	0.0015	no
SCI100	del_chr_4p_NSD2	0	0.93	0.053763440860215055	0	chr_4p_NSD2	0.003	no
SCI100	del_chr_4q	0	0.93	0.053763440860215055	0	chr_4q	0.0019	no
SCI100	del_chr_5p	0	0.93	0.053763440860215055	0	chr_5p	0.0016	no
SCI100	del_chr_5q	0	0.93	0.053763440860215055	0	chr_5q	0.0016	no
SCI100	del_chr_6p	0	0.93	0.053763440860215055	0	chr_6p	0.0028	no
SCI100	del_chr_6q	0	0.93	0.053763440860215055	0	chr_6q	0.0018	no
SCI100	del_chr_7p	0	0.93	0.053763440860215055	0	chr_7p	0.0037	no
SCI100	del_chr_7q	0	0.93	0.053763440860215055	0	chr_7q	0.0028	no
SCI100	del_chr_8p	0	0.93	0.053763440860215055	0	chr_8p	0.0031	no
SCI100	del_chr_8q_MYC_del	0	0.93	0.053763440860215055	0	chr_8q_MYC_del	0.0018	no
SCI100	del_chr_9p	0	0.93	0.053763440860215055	0	chr_9p	0.0033	no
SCI100	del_chr_9q	0	0.93	0.053763440860215055	0	chr_9q	0.0096	no
SCI100	del_chr_10p	0	0.93	0.053763440860215055	0	chr_10p	0.0018	no
SCI100	del_chr_10q	0	0.93	0.053763440860215055	0	chr_10q	0.0018	no
SCI100	del_chr_11p	0.033	0.93	0.053763440860215055	0	chr_11p	0.0026	no
SCI100	del_chr_11q_BIRC2	0.032	0.93	0.053763440860215055	0	chr_11q_BIRC2	0.0018	no
SCI100	del_chr_12p	0.066	0.93	0.053763440860215055	1	chr_12p	0.0018	no
SCI100	del_chr_12q	0.066	0.93	0.053763440860215055	1	chr_12q	0.0018	no
SCI100	del_chr_13q	1	0.93	0.053763440860215055	1	chr_13q	0.0031	no
SCI100	del_chr_14q_MAX	0	0.93	0.053763440860215055	0	chr_14q_MAX	0.0022	no
SCI100	del_chr_15q	0.068	0.93	0.053763440860215055	1	chr_15q	0.0023	no
SCI100	del_chr_16p	0	0.93	0.053763440860215055	0	chr_16p	0.0047	no
SCI100	del_chr_16q_CYLD	0.974	0.93	0.053763440860215055	1	chr_16q_CYLD	0.0041	no
SCI100	del_chr_17p	0.036	0.93	0.053763440860215055	0	chr_17p	0.0022	no
SCI100	del_chr_17q	0.036	0.93	0.053763440860215055	0	chr_17q	0.0022	no
SCI100	del_chr_18p	0	0.93	0.053763440860215055	0	chr_18p	0.0024	no
SCI100	del_chr_18q	0	0.93	0.053763440860215055	0	chr_18q	0.0024	no
SCI100	del_chr_19p	0	0.93	0.053763440860215055	0	chr_19p	0.0043	no
SCI100	del_chr_19q	0	0.93	0.053763440860215055	0	chr_19q	0.0032	no
SCI100	del_chr_20p	0	0.93	0.053763440860215055	0	chr_20p	0.0025	no
SCI100	del_chr_20q	0	0.93	0.053763440860215055	0	chr_20q	0.0025	no
SCI100	del_chr_21q	0.025	0.93	0.053763440860215055	0	chr_21q	0.0036	no
SCI100	del_chr_22q_XBP1	0	0.93	0.053763440860215055	0	chr_22q_XBP1	0.0033	no
SCI100	HyperDiploidy	0.979	0.93	0.053763440860215055	1	NA	0.0032500000000000003	NA
SCI101	amp_chr_1p	0.045	0.24	0.20833333333333334	0	chr_1p	0.0072	no
SCI101	amp_chr_1q_MCL1	0.966	0.24	0.20833333333333334	1	chr_1q_MCL1	0.0078	no
SCI101	amp_chr_2p	0.047	0.24	0.20833333333333334	0	chr_2p	0.0087	no
SCI101	amp_chr_2q	0.058	0.24	0.20833333333333334	0	chr_2q	0.0066	no
SCI101	amp_chr_3p	0.031	0.24	0.20833333333333334	0	chr_3p	0.0057	yes
SCI101	amp_chr_3q_TERC	0.031	0.24	0.20833333333333334	0	chr_3q_TERC	0.0057	yes
SCI101	amp_chr_4p	0.043	0.24	0.20833333333333334	0	chr_4p	0.0061	no
SCI101	amp_chr_4q	0.043	0.24	0.20833333333333334	0	chr_4q	0.0061	no
SCI101	amp_chr_5p	-999	0.24	0.20833333333333334	-999	chr_5p	0.0061	yes
SCI101	amp_chr_5q	-999	0.24	0.20833333333333334	-999	chr_5q	0.0061	yes
SCI101	amp_chr_6p	0.064	0.24	0.20833333333333334	0	chr_6p	0.0066	no
SCI101	amp_chr_6q	0.064	0.24	0.20833333333333334	0	chr_6q	0.0062	no
SCI101	amp_chr_7p	-999	0.24	0.20833333333333334	-999	chr_7p	0.0065	yes
SCI101	amp_chr_7q	-999	0.24	0.20833333333333334	-999	chr_7q	0.0065	yes
SCI101	amp_chr_8p	0.053	0.24	0.20833333333333334	0	chr_8p	0.0067	no
SCI101	amp_chr_8q_MYC_amp	0.053	0.24	0.20833333333333334	0	chr_8q_MYC_amp	0.0067	no
SCI101	amp_chr_9p	-999	0.24	0.20833333333333334	-999	chr_9p	0.0128	yes
SCI101	amp_chr_9q	-999	0.24	0.20833333333333334	-999	chr_9q	0.0298	yes
SCI101	amp_chr_10p	0.052	0.24	0.20833333333333334	0	chr_10p	0.0068	no
SCI101	amp_chr_10q	0.052	0.24	0.20833333333333334	0	chr_10q	0.0068	no
SCI101	amp_chr_11p	0	0.24	0.20833333333333334	0	chr_11p	0.0068	yes
SCI101	amp_chr_11q	0	0.24	0.20833333333333334	0	chr_11q	0.0068	yes
SCI101	amp_chr_12p	0	0.24	0.20833333333333334	0	chr_12p	0.0069	no
SCI101	amp_chr_12q	0	0.24	0.20833333333333334	0	chr_12q	0.0069	no
SCI101	amp_chr_13q	0	0.24	0.20833333333333334	0	chr_13q	0.0085	no
SCI101	amp_chr_14q	0.063	0.24	0.20833333333333334	0	chr_14q	0.0111	no
SCI101	amp_chr_15q	0.022	0.24	0.20833333333333334	0	chr_15q	0.0087	yes
SCI101	amp_chr_16p_BCMA	0.039	0.24	0.20833333333333334	0	chr_16p_BCMA	0.0092	no
SCI101	amp_chr_16q	0.039	0.24	0.20833333333333334	0	chr_16q	0.0092	no
SCI101	amp_chr_17p	0.024	0.24	0.20833333333333334	0	chr_17p	0.0118	no
SCI101	amp_chr_17q	0.026	0.24	0.20833333333333334	0	chr_17q	0.0123	no
SCI101	amp_chr_18p	1	0.24	0.20833333333333334	1	chr_18p	0.0096	no
SCI101	amp_chr_18q	1	0.24	0.20833333333333334	1	chr_18q	0.0118	no
SCI101	amp_chr_19p	-999	0.24	0.20833333333333334	-999	chr_19p	0.0224	yes
SCI101	amp_chr_19q	-999	0.24	0.20833333333333334	-999	chr_19q	0.0182	yes
SCI101	amp_chr_20p	0.05	0.24	0.20833333333333334	0	chr_20p	0.0096	no
SCI101	amp_chr_20q	0.05	0.24	0.20833333333333334	0	chr_20q	0.0096	no
SCI101	amp_chr_21q	0	0.24	0.20833333333333334	0	chr_21q	0.014	yes
SCI101	amp_chr_22q	0.024	0.24	0.20833333333333334	0	chr_22q	0.0183	no
SCI101	del_chr_1p_CDKN2C	0	0.24	0.20833333333333334	0	chr_1p_CDKN2C	0.0072	no
SCI101	del_chr_1p_EVI5	0	0.24	0.20833333333333334	0	chr_1p_EVI5	0.0072	no
SCI101	del_chr_1p_TENT5C	0	0.24	0.20833333333333334	0	chr_1p_TENT5C	0.0072	no
SCI101	del_chr_1q	0	0.24	0.20833333333333334	0	chr_1q	0.0078	no
SCI101	del_chr_2p	0	0.24	0.20833333333333334	0	chr_2p	0.0087	no
SCI101	del_chr_2q_SP140	0	0.24	0.20833333333333334	0	chr_2q_SP140	0.0066	no
SCI101	del_chr_3p	0	0.24	0.20833333333333334	0	chr_3p	0.0057	no
SCI101	del_chr_3q_BCL6	0	0.24	0.20833333333333334	0	chr_3q_BCL6	0.0057	no
SCI101	del_chr_4p_NSD2	0	0.24	0.20833333333333334	0	chr_4p_NSD2	0.0061	no
SCI101	del_chr_4q	0	0.24	0.20833333333333334	0	chr_4q	0.0061	no
SCI101	del_chr_5p	0	0.24	0.20833333333333334	0	chr_5p	0.0061	no
SCI101	del_chr_5q	0	0.24	0.20833333333333334	0	chr_5q	0.0061	no
SCI101	del_chr_6p	0	0.24	0.20833333333333334	0	chr_6p	0.0066	no
SCI101	del_chr_6q	0	0.24	0.20833333333333334	0	chr_6q	0.0062	no
SCI101	del_chr_7p	0	0.24	0.20833333333333334	0	chr_7p	0.0065	no
SCI101	del_chr_7q	0	0.24	0.20833333333333334	0	chr_7q	0.0065	no
SCI101	del_chr_8p	0	0.24	0.20833333333333334	0	chr_8p	0.0067	no
SCI101	del_chr_8q_MYC_del	0	0.24	0.20833333333333334	0	chr_8q_MYC_del	0.0067	no
SCI101	del_chr_9p	0	0.24	0.20833333333333334	0	chr_9p	0.0128	no
SCI101	del_chr_9q	0	0.24	0.20833333333333334	0	chr_9q	0.0298	no
SCI101	del_chr_10p	0	0.24	0.20833333333333334	0	chr_10p	0.0068	no
SCI101	del_chr_10q	0	0.24	0.20833333333333334	0	chr_10q	0.0068	no
SCI101	del_chr_11p	0	0.24	0.20833333333333334	0	chr_11p	0.0068	no
SCI101	del_chr_11q_BIRC2	0	0.24	0.20833333333333334	0	chr_11q_BIRC2	0.0068	no
SCI101	del_chr_12p	0.113	0.24	0.20833333333333334	0	chr_12p	0.0069	no
SCI101	del_chr_12q	0.113	0.24	0.20833333333333334	0	chr_12q	0.0069	no
SCI101	del_chr_13q	1	0.24	0.20833333333333334	1	chr_13q	0.0085	no
SCI101	del_chr_14q_MAX	0	0.24	0.20833333333333334	0	chr_14q_MAX	0.0086	no
SCI101	del_chr_15q	0	0.24	0.20833333333333334	0	chr_15q	0.0087	no
SCI101	del_chr_16p	0	0.24	0.20833333333333334	0	chr_16p	0.014	no
SCI101	del_chr_16q_CYLD	0	0.24	0.20833333333333334	0	chr_16q_CYLD	0.0092	no
SCI101	del_chr_17p	0	0.24	0.20833333333333334	0	chr_17p	0.0118	no
SCI101	del_chr_17q	0	0.24	0.20833333333333334	0	chr_17q	0.0123	no
SCI101	del_chr_18p	0	0.24	0.20833333333333334	0	chr_18p	0.0096	no
SCI101	del_chr_18q	0	0.24	0.20833333333333334	0	chr_18q	0.0118	no
SCI101	del_chr_19p	0	0.24	0.20833333333333334	0	chr_19p	0.0224	no
SCI101	del_chr_19q	0	0.24	0.20833333333333334	0	chr_19q	0.0182	no
SCI101	del_chr_20p	0	0.24	0.20833333333333334	0	chr_20p	0.0096	no
SCI101	del_chr_20q	0	0.24	0.20833333333333334	0	chr_20q	0.0096	no
SCI101	del_chr_21q	0.005	0.24	0.20833333333333334	0	chr_21q	0.014	no
SCI101	del_chr_22q_XBP1	0	0.24	0.20833333333333334	0	chr_22q_XBP1	0.0141	no
SCI101	HyperDiploidy	1	0.24	0.20833333333333334	1	NA	0.00965	NA
SCI102	amp_chr_1p	0	0.85	0.05882352941176471	0	chr_1p	0.0015	no
SCI102	amp_chr_1q_MCL1	0	0.85	0.05882352941176471	0	chr_1q_MCL1	0.0015	no
SCI102	amp_chr_2p	0.011	0.85	0.05882352941176471	0	chr_2p	0.0023	no
SCI102	amp_chr_2q	0.012	0.85	0.05882352941176471	0	chr_2q	0.0019	no
SCI102	amp_chr_3p	0	0.85	0.05882352941176471	0	chr_3p	0.0017	yes
SCI102	amp_chr_3q_TERC	0	0.85	0.05882352941176471	0	chr_3q_TERC	0.0016	yes
SCI102	amp_chr_4p	0.014	0.85	0.05882352941176471	0	chr_4p	0.0017	no
SCI102	amp_chr_4q	0.014	0.85	0.05882352941176471	0	chr_4q	0.0017	no
SCI102	amp_chr_5p	0	0.85	0.05882352941176471	0	chr_5p	0.0022	yes
SCI102	amp_chr_5q	0	0.85	0.05882352941176471	0	chr_5q	0.0017	yes
SCI102	amp_chr_6p	0.019	0.85	0.05882352941176471	0	chr_6p	0.0018	no
SCI102	amp_chr_6q	0.019	0.85	0.05882352941176471	0	chr_6q	0.0018	no
SCI102	amp_chr_7p	0	0.85	0.05882352941176471	0	chr_7p	0.0018	yes
SCI102	amp_chr_7q	0	0.85	0.05882352941176471	0	chr_7q	0.0019	yes
SCI102	amp_chr_8p	0.016	0.85	0.05882352941176471	0	chr_8p	0.0019	no
SCI102	amp_chr_8q_MYC_amp	0.016	0.85	0.05882352941176471	0	chr_8q_MYC_amp	0.0019	no
SCI102	amp_chr_9p	0.001	0.85	0.05882352941176471	0	chr_9p	0.0053	yes
SCI102	amp_chr_9q	0.01	0.85	0.05882352941176471	0	chr_9q	0.0107	yes
SCI102	amp_chr_10p	0.014	0.85	0.05882352941176471	0	chr_10p	0.0019	no
SCI102	amp_chr_10q	0.014	0.85	0.05882352941176471	0	chr_10q	0.0019	no
SCI102	amp_chr_11p	0.855	0.85	0.05882352941176471	1	chr_11p	0.0019	yes
SCI102	amp_chr_11q	0.855	0.85	0.05882352941176471	1	chr_11q	0.0019	yes
SCI102	amp_chr_12p	0.008	0.85	0.05882352941176471	0	chr_12p	0.002	no
SCI102	amp_chr_12q	0.006	0.85	0.05882352941176471	0	chr_12q	0.0025	no
SCI102	amp_chr_13q	0.009	0.85	0.05882352941176471	0	chr_13q	0.0024	no
SCI102	amp_chr_14q	0.015	0.85	0.05882352941176471	0	chr_14q	0.0031	no
SCI102	amp_chr_15q	0	0.85	0.05882352941176471	0	chr_15q	0.0035	yes
SCI102	amp_chr_16p_BCMA	0.005	0.85	0.05882352941176471	0	chr_16p_BCMA	0.0053	no
SCI102	amp_chr_16q	0	0.85	0.05882352941176471	0	chr_16q	0.0047	no
SCI102	amp_chr_17p	0.009	0.85	0.05882352941176471	0	chr_17p	0.0051	no
SCI102	amp_chr_17q	0	0.85	0.05882352941176471	0	chr_17q	0.004	no
SCI102	amp_chr_18p	0.03	0.85	0.05882352941176471	0	chr_18p	0.0026	no
SCI102	amp_chr_18q	0.029	0.85	0.05882352941176471	0	chr_18q	0.0028	no
SCI102	amp_chr_19p	0	0.85	0.05882352941176471	0	chr_19p	0.0055	yes
SCI102	amp_chr_19q	0	0.85	0.05882352941176471	0	chr_19q	0.0065	yes
SCI102	amp_chr_20p	0.001	0.85	0.05882352941176471	0	chr_20p	0.0027	no
SCI102	amp_chr_20q	0.001	0.85	0.05882352941176471	0	chr_20q	0.0027	no
SCI102	amp_chr_21q	0.023	0.85	0.05882352941176471	0	chr_21q	0.0053	yes
SCI102	amp_chr_22q	0	0.85	0.05882352941176471	0	chr_22q	0.0036	no
SCI102	del_chr_1p_CDKN2C	0	0.85	0.05882352941176471	0	chr_1p_CDKN2C	0.0015	no
SCI102	del_chr_1p_EVI5	0	0.85	0.05882352941176471	0	chr_1p_EVI5	0.0015	no
SCI102	del_chr_1p_TENT5C	0	0.85	0.05882352941176471	0	chr_1p_TENT5C	0.0015	no
SCI102	del_chr_1q	0	0.85	0.05882352941176471	0	chr_1q	0.0015	no
SCI102	del_chr_2p	0	0.85	0.05882352941176471	0	chr_2p	0.0023	no
SCI102	del_chr_2q_SP140	0	0.85	0.05882352941176471	0	chr_2q_SP140	0.0019	no
SCI102	del_chr_3p	0.021	0.85	0.05882352941176471	0	chr_3p	0.0017	no
SCI102	del_chr_3q_BCL6	0.021	0.85	0.05882352941176471	0	chr_3q_BCL6	0.0016	no
SCI102	del_chr_4p_NSD2	0	0.85	0.05882352941176471	0	chr_4p_NSD2	0.0017	no
SCI102	del_chr_4q	0	0.85	0.05882352941176471	0	chr_4q	0.0017	no
SCI102	del_chr_5p	0.004	0.85	0.05882352941176471	0	chr_5p	0.0022	no
SCI102	del_chr_5q	0.003	0.85	0.05882352941176471	0	chr_5q	0.0017	no
SCI102	del_chr_6p	0	0.85	0.05882352941176471	0	chr_6p	0.0018	no
SCI102	del_chr_6q	0	0.85	0.05882352941176471	0	chr_6q	0.0018	no
SCI102	del_chr_7p	0.001	0.85	0.05882352941176471	0	chr_7p	0.0018	no
SCI102	del_chr_7q	0.001	0.85	0.05882352941176471	0	chr_7q	0.0019	no
SCI102	del_chr_8p	0	0.85	0.05882352941176471	0	chr_8p	0.0019	no
SCI102	del_chr_8q_MYC_del	0	0.85	0.05882352941176471	0	chr_8q_MYC_del	0.0019	no
SCI102	del_chr_9p	0	0.85	0.05882352941176471	0	chr_9p	0.0053	no
SCI102	del_chr_9q	0	0.85	0.05882352941176471	0	chr_9q	0.0107	no
SCI102	del_chr_10p	0	0.85	0.05882352941176471	0	chr_10p	0.0019	no
SCI102	del_chr_10q	0	0.85	0.05882352941176471	0	chr_10q	0.0019	no
SCI102	del_chr_11p	0	0.85	0.05882352941176471	0	chr_11p	0.0019	no
SCI102	del_chr_11q_BIRC2	0	0.85	0.05882352941176471	0	chr_11q_BIRC2	0.0019	no
SCI102	del_chr_12p	0	0.85	0.05882352941176471	0	chr_12p	0.002	no
SCI102	del_chr_12q	0	0.85	0.05882352941176471	0	chr_12q	0.0025	no
SCI102	del_chr_13q	0	0.85	0.05882352941176471	0	chr_13q	0.0024	no
SCI102	del_chr_14q_MAX	0	0.85	0.05882352941176471	0	chr_14q_MAX	0.0024	no
SCI102	del_chr_15q	0.021	0.85	0.05882352941176471	0	chr_15q	0.0035	no
SCI102	del_chr_16p	0	0.85	0.05882352941176471	0	chr_16p	0.0063	no
SCI102	del_chr_16q_CYLD	0.039	0.85	0.05882352941176471	0	chr_16q_CYLD	0.0045	no
SCI102	del_chr_17p	0	0.85	0.05882352941176471	0	chr_17p	0.0051	no
SCI102	del_chr_17q	0.001	0.85	0.05882352941176471	0	chr_17q	0.004	no
SCI102	del_chr_18p	0	0.85	0.05882352941176471	0	chr_18p	0.0026	no
SCI102	del_chr_18q	0	0.85	0.05882352941176471	0	chr_18q	0.0028	no
SCI102	del_chr_19p	0.02	0.85	0.05882352941176471	0	chr_19p	0.0055	no
SCI102	del_chr_19q	0.021	0.85	0.05882352941176471	0	chr_19q	0.0065	no
SCI102	del_chr_20p	0	0.85	0.05882352941176471	0	chr_20p	0.0027	no
SCI102	del_chr_20q	0	0.85	0.05882352941176471	0	chr_20q	0.0027	no
SCI102	del_chr_21q	0	0.85	0.05882352941176471	0	chr_21q	0.0053	no
SCI102	del_chr_22q_XBP1	0.006	0.85	0.05882352941176471	0	chr_22q_XBP1	0.0036	no
SCI102	HyperDiploidy	0	0.85	0.05882352941176471	0	NA	0.00965	NA
SCI103	amp_chr_1p	0.007	0.78	0.06410256410256411	0	chr_1p	0.0028	no
SCI103	amp_chr_1q_MCL1	0.356	0.78	0.06410256410256411	1	chr_1q_MCL1	0.0103	no
SCI103	amp_chr_2p	0.046	0.78	0.06410256410256411	0	chr_2p	0.0016	no
SCI103	amp_chr_2q	0.046	0.78	0.06410256410256411	0	chr_2q	0.0016	no
SCI103	amp_chr_3p	0	0.78	0.06410256410256411	0	chr_3p	0.0035	yes
SCI103	amp_chr_3q_TERC	0	0.78	0.06410256410256411	0	chr_3q_TERC	0.0025	yes
SCI103	amp_chr_4p	0.065	0.78	0.06410256410256411	1	chr_4p	0.004	no
SCI103	amp_chr_4q	0.091	0.78	0.06410256410256411	1	chr_4q	0.0032	no
SCI103	amp_chr_5p	0.016	0.78	0.06410256410256411	0	chr_5p	0.0024	yes
SCI103	amp_chr_5q	0.017	0.78	0.06410256410256411	0	chr_5q	0.0019	yes
SCI103	amp_chr_6p	0.068	0.78	0.06410256410256411	1	chr_6p	0.002	no
SCI103	amp_chr_6q	0.075	0.78	0.06410256410256411	1	chr_6q	0.0026	no
SCI103	amp_chr_7p	0	0.78	0.06410256410256411	0	chr_7p	0.0021	yes
SCI103	amp_chr_7q	0	0.78	0.06410256410256411	0	chr_7q	0.0029	yes
SCI103	amp_chr_8p	0.054	0.78	0.06410256410256411	0	chr_8p	0.0045	no
SCI103	amp_chr_8q_MYC_amp	0.056	0.78	0.06410256410256411	0	chr_8q_MYC_amp	0.0022	no
SCI103	amp_chr_9p	-999	0.78	0.06410256410256411	-999	chr_9p	0.0057	yes
SCI103	amp_chr_9q	-999	0.78	0.06410256410256411	-999	chr_9q	0.0089	yes
SCI103	amp_chr_10p	0.008	0.78	0.06410256410256411	0	chr_10p	0.0038	no
SCI103	amp_chr_10q	0.032	0.78	0.06410256410256411	0	chr_10q	0.0026	no
SCI103	amp_chr_11p	-999	0.78	0.06410256410256411	-999	chr_11p	0.0025	yes
SCI103	amp_chr_11q	-999	0.78	0.06410256410256411	-999	chr_11q	0.0037	yes
SCI103	amp_chr_12p	0	0.78	0.06410256410256411	0	chr_12p	0.0021	no
SCI103	amp_chr_12q	0	0.78	0.06410256410256411	0	chr_12q	0.0021	no
SCI103	amp_chr_13q	0	0.78	0.06410256410256411	0	chr_13q	0.0026	no
SCI103	amp_chr_14q	0.039	0.78	0.06410256410256411	0	chr_14q	0.0035	no
SCI103	amp_chr_15q	-999	0.78	0.06410256410256411	-999	chr_15q	0.0038	yes
SCI103	amp_chr_16p_BCMA	0	0.78	0.06410256410256411	0	chr_16p_BCMA	0.0061	no
SCI103	amp_chr_16q	0	0.78	0.06410256410256411	0	chr_16q	0.007	no
SCI103	amp_chr_17p	0	0.78	0.06410256410256411	0	chr_17p	0.0069	no
SCI103	amp_chr_17q	0	0.78	0.06410256410256411	0	chr_17q	0.0043	no
SCI103	amp_chr_18p	0.917	0.78	0.06410256410256411	1	chr_18p	0.0028	no
SCI103	amp_chr_18q	0.917	0.78	0.06410256410256411	1	chr_18q	0.0028	no
SCI103	amp_chr_19p	-999	0.78	0.06410256410256411	-999	chr_19p	0.0072	yes
SCI103	amp_chr_19q	-999	0.78	0.06410256410256411	-999	chr_19q	0.0041	yes
SCI103	amp_chr_20p	0.002	0.78	0.06410256410256411	0	chr_20p	0.0042	no
SCI103	amp_chr_20q	0	0.78	0.06410256410256411	0	chr_20q	0.0063	no
SCI103	amp_chr_21q	-999	0.78	0.06410256410256411	-999	chr_21q	0.0043	yes
SCI103	amp_chr_22q	0	0.78	0.06410256410256411	0	chr_22q	0.0055	no
SCI103	del_chr_1p_CDKN2C	0	0.78	0.06410256410256411	0	chr_1p_CDKN2C	0.0024	no
SCI103	del_chr_1p_EVI5	0	0.78	0.06410256410256411	0	chr_1p_EVI5	0.0024	no
SCI103	del_chr_1p_TENT5C	0	0.78	0.06410256410256411	0	chr_1p_TENT5C	0.0024	no
SCI103	del_chr_1q	0	0.78	0.06410256410256411	0	chr_1q	0.0031	no
SCI103	del_chr_2p	0	0.78	0.06410256410256411	0	chr_2p	0.0016	no
SCI103	del_chr_2q_SP140	0	0.78	0.06410256410256411	0	chr_2q_SP140	0.0016	no
SCI103	del_chr_3p	0.024	0.78	0.06410256410256411	0	chr_3p	0.0035	no
SCI103	del_chr_3q_BCL6	0.013	0.78	0.06410256410256411	0	chr_3q_BCL6	0.0025	no
SCI103	del_chr_4p_NSD2	0.019	0.78	0.06410256410256411	0	chr_4p_NSD2	0.012	no
SCI103	del_chr_4q	0	0.78	0.06410256410256411	0	chr_4q	0.0032	no
SCI103	del_chr_5p	0	0.78	0.06410256410256411	0	chr_5p	0.0024	no
SCI103	del_chr_5q	0	0.78	0.06410256410256411	0	chr_5q	0.0019	no
SCI103	del_chr_6p	0	0.78	0.06410256410256411	0	chr_6p	0.002	no
SCI103	del_chr_6q	0	0.78	0.06410256410256411	0	chr_6q	0.0026	no
SCI103	del_chr_7p	0.005	0.78	0.06410256410256411	0	chr_7p	0.0021	no
SCI103	del_chr_7q	0.009	0.78	0.06410256410256411	0	chr_7q	0.0029	no
SCI103	del_chr_8p	0	0.78	0.06410256410256411	0	chr_8p	0.0045	no
