sample	variable	value	purity	thresh	call	chrarm	CI95	HD_chr
SCI099	amp_chr_8q_MYC	0	0.58	0.08620689655172414	0	chr_8q_MYC	5e-4	no
SCI099	amp_chr_8q_MYC_enhancer	0	0.58	0.08620689655172414	0	chr_8q_MYC_enhancer	5e-4	no
SCI099	amp_chr_9p	0	0.58	0.08620689655172414	0	chr_9p	0.0016	yes
SCI099	amp_chr_9q	0.002	0.58	0.08620689655172414	0	chr_9q	6e-4	yes
SCI099	amp_chr_10p	0	0.58	0.08620689655172414	0	chr_10p	5e-4	no
SCI099	amp_chr_10q	0	0.58	0.08620689655172414	0	chr_10q	5e-4	no
SCI099	amp_chr_11p	0	0.58	0.08620689655172414	0	chr_11p	5e-4	yes
SCI099	amp_chr_11q_CCND1	0.001	0.58	0.08620689655172414	0	chr_11q_CCND1	5e-4	yes
SCI099	amp_chr_12p	0	0.58	0.08620689655172414	0	chr_12p	5e-4	no
SCI099	amp_chr_12q	0	0.58	0.08620689655172414	0	chr_12q	5e-4	no
SCI099	amp_chr_13q	0	0.58	0.08620689655172414	0	chr_13q	6e-4	no
SCI099	amp_chr_14q	0.001	0.58	0.08620689655172414	0	chr_14q	0.001	no
SCI099	amp_chr_15q	0	0.58	0.08620689655172414	0	chr_15q	6e-4	yes
SCI099	amp_chr_16p	0.014	0.58	0.08620689655172414	0	chr_16p	0.0025	no
SCI099	amp_chr_16q	0	0.58	0.08620689655172414	0	chr_16q	8e-4	no
SCI099	amp_chr_17p	0	0.58	0.08620689655172414	0	chr_17p	9e-4	no
SCI099	amp_chr_17q	0	0.58	0.08620689655172414	0	chr_17q	9e-4	no
SCI099	amp_chr_18p	0	0.58	0.08620689655172414	0	chr_18p	6e-4	no
SCI099	amp_chr_18q	0	0.58	0.08620689655172414	0	chr_18q	6e-4	no
SCI099	amp_chr_19p	0	0.58	0.08620689655172414	0	chr_19p	7e-4	yes
SCI099	amp_chr_19q	0	0.58	0.08620689655172414	0	chr_19q	0.001	yes
SCI099	amp_chr_20p	0.003	0.58	0.08620689655172414	0	chr_20p	0.001	no
SCI099	amp_chr_20q	0.009	0.58	0.08620689655172414	0	chr_20q	0.001	no
SCI099	amp_chr_21q	0	0.58	0.08620689655172414	0	chr_21q	0.001	yes
SCI099	amp_chr_22q	0	0.58	0.08620689655172414	0	chr_22q	0.0016	no
SCI099	del_chr_1p_CDKN2C	0.012	0.58	0.08620689655172414	0	chr_1p_CDKN2C	5e-4	no
SCI099	del_chr_1p_EVI5	0.012	0.58	0.08620689655172414	0	chr_1p_EVI5	5e-4	no
SCI099	del_chr_1p_TENT5C	0.012	0.58	0.08620689655172414	0	chr_1p_TENT5C	5e-4	no
SCI099	del_chr_1q	0	0.58	0.08620689655172414	0	chr_1q	6e-4	no
SCI099	del_chr_2p	0.01	0.58	0.08620689655172414	0	chr_2p	7e-4	no
SCI099	del_chr_2q	0.021	0.58	0.08620689655172414	0	chr_2q	5e-4	no
SCI099	del_chr_3p	0	0.58	0.08620689655172414	0	chr_3p	6e-4	no
SCI099	del_chr_3q	0.018	0.58	0.08620689655172414	0	chr_3q	6e-4	no
SCI099	del_chr_4p	0.041	0.58	0.08620689655172414	0	chr_4p	4e-4	no
SCI099	del_chr_4q	0.041	0.58	0.08620689655172414	0	chr_4q	4e-4	no
SCI099	del_chr_5p	0.041	0.58	0.08620689655172414	0	chr_5p	0.001	no
SCI099	del_chr_5q	0.021	0.58	0.08620689655172414	0	chr_5q	5e-4	no
SCI099	del_chr_6p	0.047	0.58	0.08620689655172414	0	chr_6p	4e-4	no
SCI099	del_chr_6q	0.047	0.58	0.08620689655172414	0	chr_6q	4e-4	no
SCI099	del_chr_7p	0.028	0.58	0.08620689655172414	0	chr_7p	4e-4	no
SCI099	del_chr_7q	0.028	0.58	0.08620689655172414	0	chr_7q	4e-4	no
SCI099	del_chr_8p	0.02	0.58	0.08620689655172414	0	chr_8p	5e-4	no
SCI099	del_chr_8q	0.02	0.58	0.08620689655172414	0	chr_8q	5e-4	no
SCI099	del_chr_9p	0.024	0.58	0.08620689655172414	0	chr_9p	0.0016	no
SCI099	del_chr_9q	0	0.58	0.08620689655172414	0	chr_9q	6e-4	no
SCI099	del_chr_10p	0.008	0.58	0.08620689655172414	0	chr_10p	5e-4	no
SCI099	del_chr_10q_NFKB2	0.006	0.58	0.08620689655172414	0	chr_10q_NFKB2	5e-4	no
SCI099	del_chr_11p	0.001	0.58	0.08620689655172414	0	chr_11p	5e-4	no
SCI099	del_chr_11q_BIRC2	0	0.58	0.08620689655172414	0	chr_11q_BIRC2	5e-4	no
SCI099	del_chr_12p	0.036	0.58	0.08620689655172414	0	chr_12p	5e-4	no
SCI099	del_chr_12q	0.036	0.58	0.08620689655172414	0	chr_12q	5e-4	no
SCI099	del_chr_13q_RB1	0.049	0.58	0.08620689655172414	0	chr_13q_RB1	6e-4	no
SCI099	del_chr_14q_MAX	0.01	0.58	0.08620689655172414	0	chr_14q_MAX	6e-4	no
SCI099	del_chr_14q_TRAF3	0.01	0.58	0.08620689655172414	0	chr_14q_TRAF3	6e-4	no
SCI099	del_chr_15q	0.004	0.58	0.08620689655172414	0	chr_15q	6e-4	no
SCI099	del_chr_16p	0	0.58	0.08620689655172414	0	chr_16p	0.0025	no
SCI099	del_chr_16q_CYLD	0	0.58	0.08620689655172414	0	chr_16q_CYLD	8e-4	no
SCI099	del_chr_17p_TP53	0	0.58	0.08620689655172414	0	chr_17p_TP53	9e-4	no
SCI099	del_chr_17q	0.01	0.58	0.08620689655172414	0	chr_17q	9e-4	no
SCI099	del_chr_18p	0.034	0.58	0.08620689655172414	0	chr_18p	6e-4	no
SCI099	del_chr_18q	0.034	0.58	0.08620689655172414	0	chr_18q	6e-4	no
SCI099	del_chr_19p	0.036	0.58	0.08620689655172414	0	chr_19p	7e-4	no
SCI099	del_chr_19q	0.036	0.58	0.08620689655172414	0	chr_19q	0.001	no
SCI099	del_chr_20p	0	0.58	0.08620689655172414	0	chr_20p	0.001	no
SCI099	del_chr_20q	0	0.58	0.08620689655172414	0	chr_20q	0.001	no
SCI099	del_chr_21q	0.032	0.58	0.08620689655172414	0	chr_21q	0.001	no
SCI099	del_chr_22q	0.016	0.58	0.08620689655172414	0	chr_22q	0.0016	no
SCI099	HyperDiploidy	0	0.58	0.08620689655172414	0	NA	0.00215	NA
SCI100	amp_chr_1p_NOTCH2	0	0.93	0.053763440860215055	0	chr_1p_NOTCH2	0.004	no
SCI100	amp_chr_1q_CKS1B	0.361	0.93	0.053763440860215055	1	chr_1q_CKS1B	9e-4	no
SCI100	amp_chr_2p	0.016	0.93	0.053763440860215055	0	chr_2p	0.0017	no
SCI100	amp_chr_2q	0.01	0.93	0.053763440860215055	0	chr_2q	0.0011	no
SCI100	amp_chr_3p	0	0.93	0.053763440860215055	0	chr_3p	6e-4	yes
SCI100	amp_chr_3q	0	0.93	0.053763440860215055	0	chr_3q	6e-4	yes
SCI100	amp_chr_4p	0	0.93	0.053763440860215055	0	chr_4p	0.0012	no
SCI100	amp_chr_4q	0.01	0.93	0.053763440860215055	0	chr_4q	7e-4	no
SCI100	amp_chr_5p	-999	0.93	0.053763440860215055	-999	chr_5p	9e-4	yes
SCI100	amp_chr_5q	-999	0.93	0.053763440860215055	-999	chr_5q	9e-4	yes
SCI100	amp_chr_6p	0.004	0.93	0.053763440860215055	0	chr_6p	0.0011	no
SCI100	amp_chr_6q	0.035	0.93	0.053763440860215055	0	chr_6q	7e-4	no
SCI100	amp_chr_7p	-999	0.93	0.053763440860215055	-999	chr_7p	0.002	yes
SCI100	amp_chr_7q	-999	0.93	0.053763440860215055	-999	chr_7q	0.0017	yes
SCI100	amp_chr_8p	0.018	0.93	0.053763440860215055	0	chr_8p	0.0012	no
SCI100	amp_chr_8q_MYC	0.014	0.93	0.053763440860215055	0	chr_8q_MYC	7e-4	no
SCI100	amp_chr_8q_MYC_enhancer	0.014	0.93	0.053763440860215055	0	chr_8q_MYC_enhancer	7e-4	no
SCI100	amp_chr_9p	-999	0.93	0.053763440860215055	-999	chr_9p	0.0019	yes
SCI100	amp_chr_9q	-999	0.93	0.053763440860215055	-999	chr_9q	0.006	yes
SCI100	amp_chr_10p	0.013	0.93	0.053763440860215055	0	chr_10p	7e-4	no
SCI100	amp_chr_10q	0.013	0.93	0.053763440860215055	0	chr_10q	7e-4	no
SCI100	amp_chr_11p	0	0.93	0.053763440860215055	0	chr_11p	0.001	yes
SCI100	amp_chr_11q_CCND1	0	0.93	0.053763440860215055	0	chr_11q_CCND1	7e-4	yes
SCI100	amp_chr_12p	0	0.93	0.053763440860215055	0	chr_12p	7e-4	no
SCI100	amp_chr_12q	0	0.93	0.053763440860215055	0	chr_12q	7e-4	no
SCI100	amp_chr_13q	0	0.93	0.053763440860215055	0	chr_13q	7e-4	no
SCI100	amp_chr_14q	0.015	0.93	0.053763440860215055	0	chr_14q	0.0012	no
SCI100	amp_chr_15q	0	0.93	0.053763440860215055	0	chr_15q	8e-4	yes
SCI100	amp_chr_16p	0.01	0.93	0.053763440860215055	0	chr_16p	0.0018	no
SCI100	amp_chr_16q	0	0.93	0.053763440860215055	0	chr_16q	0.0011	no
SCI100	amp_chr_17p	0	0.93	0.053763440860215055	0	chr_17p	9e-4	no
SCI100	amp_chr_17q	0	0.93	0.053763440860215055	0	chr_17q	9e-4	no
SCI100	amp_chr_18p	0.025	0.93	0.053763440860215055	0	chr_18p	9e-4	no
SCI100	amp_chr_18q	0.025	0.93	0.053763440860215055	0	chr_18q	9e-4	no
SCI100	amp_chr_19p	-999	0.93	0.053763440860215055	-999	chr_19p	0.0023	yes
SCI100	amp_chr_19q	-999	0.93	0.053763440860215055	-999	chr_19q	0.0017	yes
SCI100	amp_chr_20p	0.005	0.93	0.053763440860215055	0	chr_20p	0.001	no
SCI100	amp_chr_20q	0.005	0.93	0.053763440860215055	0	chr_20q	0.001	no
SCI100	amp_chr_21q	0	0.93	0.053763440860215055	0	chr_21q	0.0014	yes
SCI100	amp_chr_22q	0	0.93	0.053763440860215055	0	chr_22q	0.0013	no
SCI100	del_chr_1p_CDKN2C	0.757	0.93	0.053763440860215055	1	chr_1p_CDKN2C	7e-4	no
SCI100	del_chr_1p_EVI5	0.875	0.93	0.053763440860215055	1	chr_1p_EVI5	0.001	no
SCI100	del_chr_1p_TENT5C	0.804	0.93	0.053763440860215055	1	chr_1p_TENT5C	0.0011	no
SCI100	del_chr_1q	0	0.93	0.053763440860215055	0	chr_1q	9e-4	no
SCI100	del_chr_2p	0	0.93	0.053763440860215055	0	chr_2p	0.0017	no
SCI100	del_chr_2q	0	0.93	0.053763440860215055	0	chr_2q	0.0011	no
SCI100	del_chr_3p	0.054	0.93	0.053763440860215055	1	chr_3p	6e-4	no
SCI100	del_chr_3q	0.054	0.93	0.053763440860215055	1	chr_3q	6e-4	no
SCI100	del_chr_4p	0	0.93	0.053763440860215055	0	chr_4p	0.0012	no
SCI100	del_chr_4q	0	0.93	0.053763440860215055	0	chr_4q	7e-4	no
SCI100	del_chr_5p	0	0.93	0.053763440860215055	0	chr_5p	9e-4	no
SCI100	del_chr_5q	0	0.93	0.053763440860215055	0	chr_5q	9e-4	no
SCI100	del_chr_6p	0	0.93	0.053763440860215055	0	chr_6p	0.0011	no
SCI100	del_chr_6q	0	0.93	0.053763440860215055	0	chr_6q	7e-4	no
SCI100	del_chr_7p	0	0.93	0.053763440860215055	0	chr_7p	0.002	no
SCI100	del_chr_7q	0	0.93	0.053763440860215055	0	chr_7q	0.0017	no
SCI100	del_chr_8p	0	0.93	0.053763440860215055	0	chr_8p	0.0012	no
SCI100	del_chr_8q	0	0.93	0.053763440860215055	0	chr_8q	7e-4	no
SCI100	del_chr_9p	0	0.93	0.053763440860215055	0	chr_9p	0.0019	no
SCI100	del_chr_9q	0	0.93	0.053763440860215055	0	chr_9q	0.006	no
SCI100	del_chr_10p	0	0.93	0.053763440860215055	0	chr_10p	7e-4	no
SCI100	del_chr_10q_NFKB2	0	0.93	0.053763440860215055	0	chr_10q_NFKB2	7e-4	no
SCI100	del_chr_11p	0.033	0.93	0.053763440860215055	0	chr_11p	0.001	no
SCI100	del_chr_11q_BIRC2	0.036	0.93	0.053763440860215055	0	chr_11q_BIRC2	7e-4	no
SCI100	del_chr_12p	0.066	0.93	0.053763440860215055	1	chr_12p	7e-4	no
SCI100	del_chr_12q	0.066	0.93	0.053763440860215055	1	chr_12q	7e-4	no
SCI100	del_chr_13q_RB1	1	0.93	0.053763440860215055	1	chr_13q_RB1	6e-4	no
SCI100	del_chr_14q_MAX	0	0.93	0.053763440860215055	0	chr_14q_MAX	9e-4	no
SCI100	del_chr_14q_TRAF3	0	0.93	0.053763440860215055	0	chr_14q_TRAF3	9e-4	no
SCI100	del_chr_15q	0.068	0.93	0.053763440860215055	1	chr_15q	8e-4	no
SCI100	del_chr_16p	0	0.93	0.053763440860215055	0	chr_16p	0.0018	no
SCI100	del_chr_16q_CYLD	0.979	0.93	0.053763440860215055	1	chr_16q_CYLD	9e-4	no
SCI100	del_chr_17p_TP53	0.04	0.93	0.053763440860215055	0	chr_17p_TP53	9e-4	no
SCI100	del_chr_17q	0.036	0.93	0.053763440860215055	0	chr_17q	9e-4	no
SCI100	del_chr_18p	0	0.93	0.053763440860215055	0	chr_18p	9e-4	no
SCI100	del_chr_18q	0	0.93	0.053763440860215055	0	chr_18q	9e-4	no
SCI100	del_chr_19p	0	0.93	0.053763440860215055	0	chr_19p	0.0023	no
SCI100	del_chr_19q	0	0.93	0.053763440860215055	0	chr_19q	0.0017	no
SCI100	del_chr_20p	0	0.93	0.053763440860215055	0	chr_20p	0.001	no
SCI100	del_chr_20q	0	0.93	0.053763440860215055	0	chr_20q	0.001	no
SCI100	del_chr_21q	0.025	0.93	0.053763440860215055	0	chr_21q	0.0014	no
SCI100	del_chr_22q	0	0.93	0.053763440860215055	0	chr_22q	0.0013	no
SCI100	HyperDiploidy	0.979	0.93	0.053763440860215055	1	NA	0.0018	NA
SCI101	amp_chr_1p_NOTCH2	0.005	0.24	0.20833333333333334	0	chr_1p_NOTCH2	4e-4	no
SCI101	amp_chr_1q_CKS1B	0.926	0.24	0.20833333333333334	1	chr_1q_CKS1B	6e-4	no
SCI101	amp_chr_2p	0.047	0.24	0.20833333333333334	0	chr_2p	5e-4	no
SCI101	amp_chr_2q	0.058	0.24	0.20833333333333334	0	chr_2q	4e-4	no
SCI101	amp_chr_3p	0.031	0.24	0.20833333333333334	0	chr_3p	4e-4	yes
SCI101	amp_chr_3q	0.031	0.24	0.20833333333333334	0	chr_3q	4e-4	yes
SCI101	amp_chr_4p	0.043	0.24	0.20833333333333334	0	chr_4p	4e-4	no
SCI101	amp_chr_4q	0.043	0.24	0.20833333333333334	0	chr_4q	4e-4	no
SCI101	amp_chr_5p	-999	0.24	0.20833333333333334	-999	chr_5p	4e-4	yes
SCI101	amp_chr_5q	-999	0.24	0.20833333333333334	-999	chr_5q	4e-4	yes
SCI101	amp_chr_6p	0.064	0.24	0.20833333333333334	0	chr_6p	4e-4	no
SCI101	amp_chr_6q	0.064	0.24	0.20833333333333334	0	chr_6q	4e-4	no
SCI101	amp_chr_7p	-999	0.24	0.20833333333333334	-999	chr_7p	5e-4	yes
SCI101	amp_chr_7q	-999	0.24	0.20833333333333334	-999	chr_7q	5e-4	yes
SCI101	amp_chr_8p	0.053	0.24	0.20833333333333334	0	chr_8p	4e-4	no
SCI101	amp_chr_8q_MYC	0.014	0.24	0.20833333333333334	0	chr_8q_MYC	4e-4	no
SCI101	amp_chr_8q_MYC_enhancer	0.014	0.24	0.20833333333333334	0	chr_8q_MYC_enhancer	4e-4	no
SCI101	amp_chr_9p	-999	0.24	0.20833333333333334	-999	chr_9p	9e-4	yes
SCI101	amp_chr_9q	-999	0.24	0.20833333333333334	-999	chr_9q	0.0021	yes
SCI101	amp_chr_10p	0.052	0.24	0.20833333333333334	0	chr_10p	4e-4	no
SCI101	amp_chr_10q	0.052	0.24	0.20833333333333334	0	chr_10q	4e-4	no
SCI101	amp_chr_11p	0	0.24	0.20833333333333334	0	chr_11p	4e-4	yes
SCI101	amp_chr_11q_CCND1	0	0.24	0.20833333333333334	0	chr_11q_CCND1	4e-4	yes
SCI101	amp_chr_12p	0	0.24	0.20833333333333334	0	chr_12p	4e-4	no
SCI101	amp_chr_12q	0	0.24	0.20833333333333334	0	chr_12q	4e-4	no
SCI101	amp_chr_13q	0	0.24	0.20833333333333334	0	chr_13q	5e-4	no
SCI101	amp_chr_14q	0.06	0.24	0.20833333333333334	0	chr_14q	7e-4	no
SCI101	amp_chr_15q	0.022	0.24	0.20833333333333334	0	chr_15q	6e-4	yes
SCI101	amp_chr_16p	0.035	0.24	0.20833333333333334	0	chr_16p	9e-4	no
SCI101	amp_chr_16q	0.039	0.24	0.20833333333333334	0	chr_16q	6e-4	no
SCI101	amp_chr_17p	0.024	0.24	0.20833333333333334	0	chr_17p	7e-4	no
SCI101	amp_chr_17q	0.026	0.24	0.20833333333333334	0	chr_17q	8e-4	no
SCI101	amp_chr_18p	1	0.24	0.20833333333333334	1	chr_18p	7e-4	no
SCI101	amp_chr_18q	1	0.24	0.20833333333333334	1	chr_18q	8e-4	no
SCI101	amp_chr_19p	-999	0.24	0.20833333333333334	-999	chr_19p	0.0015	yes
SCI101	amp_chr_19q	-999	0.24	0.20833333333333334	-999	chr_19q	0.0013	yes
SCI101	amp_chr_20p	0.05	0.24	0.20833333333333334	0	chr_20p	6e-4	no
SCI101	amp_chr_20q	0.05	0.24	0.20833333333333334	0	chr_20q	6e-4	no
SCI101	amp_chr_21q	0	0.24	0.20833333333333334	0	chr_21q	9e-4	yes
SCI101	amp_chr_22q	0.024	0.24	0.20833333333333334	0	chr_22q	0.0011	no
SCI101	del_chr_1p_CDKN2C	0	0.24	0.20833333333333334	0	chr_1p_CDKN2C	4e-4	no
SCI101	del_chr_1p_EVI5	0	0.24	0.20833333333333334	0	chr_1p_EVI5	4e-4	no
SCI101	del_chr_1p_TENT5C	0	0.24	0.20833333333333334	0	chr_1p_TENT5C	4e-4	no
SCI101	del_chr_1q	0	0.24	0.20833333333333334	0	chr_1q	6e-4	no
SCI101	del_chr_2p	0	0.24	0.20833333333333334	0	chr_2p	5e-4	no
SCI101	del_chr_2q	0	0.24	0.20833333333333334	0	chr_2q	4e-4	no
SCI101	del_chr_3p	0	0.24	0.20833333333333334	0	chr_3p	4e-4	no
SCI101	del_chr_3q	0	0.24	0.20833333333333334	0	chr_3q	4e-4	no
SCI101	del_chr_4p	0	0.24	0.20833333333333334	0	chr_4p	4e-4	no
SCI101	del_chr_4q	0	0.24	0.20833333333333334	0	chr_4q	4e-4	no
SCI101	del_chr_5p	0	0.24	0.20833333333333334	0	chr_5p	4e-4	no
SCI101	del_chr_5q	0	0.24	0.20833333333333334	0	chr_5q	4e-4	no
SCI101	del_chr_6p	0	0.24	0.20833333333333334	0	chr_6p	4e-4	no
SCI101	del_chr_6q	0	0.24	0.20833333333333334	0	chr_6q	4e-4	no
SCI101	del_chr_7p	0	0.24	0.20833333333333334	0	chr_7p	5e-4	no
SCI101	del_chr_7q	0	0.24	0.20833333333333334	0	chr_7q	5e-4	no
SCI101	del_chr_8p	0	0.24	0.20833333333333334	0	chr_8p	4e-4	no
SCI101	del_chr_8q	0	0.24	0.20833333333333334	0	chr_8q	4e-4	no
SCI101	del_chr_9p	0	0.24	0.20833333333333334	0	chr_9p	9e-4	no
SCI101	del_chr_9q	0	0.24	0.20833333333333334	0	chr_9q	0.0021	no
SCI101	del_chr_10p	0	0.24	0.20833333333333334	0	chr_10p	4e-4	no
SCI101	del_chr_10q_NFKB2	0	0.24	0.20833333333333334	0	chr_10q_NFKB2	4e-4	no
SCI101	del_chr_11p	0	0.24	0.20833333333333334	0	chr_11p	4e-4	no
SCI101	del_chr_11q_BIRC2	0.039	0.24	0.20833333333333334	0	chr_11q_BIRC2	4e-4	no
SCI101	del_chr_12p	0.113	0.24	0.20833333333333334	0	chr_12p	4e-4	no
SCI101	del_chr_12q	0.113	0.24	0.20833333333333334	0	chr_12q	4e-4	no
SCI101	del_chr_13q_RB1	1	0.24	0.20833333333333334	1	chr_13q_RB1	5e-4	no
SCI101	del_chr_14q_MAX	0	0.24	0.20833333333333334	0	chr_14q_MAX	5e-4	no
SCI101	del_chr_14q_TRAF3	0	0.24	0.20833333333333334	0	chr_14q_TRAF3	5e-4	no
SCI101	del_chr_15q	0	0.24	0.20833333333333334	0	chr_15q	6e-4	no
SCI101	del_chr_16p	0	0.24	0.20833333333333334	0	chr_16p	9e-4	no
SCI101	del_chr_16q_CYLD	0	0.24	0.20833333333333334	0	chr_16q_CYLD	6e-4	no
SCI101	del_chr_17p_TP53	0.015	0.24	0.20833333333333334	0	chr_17p_TP53	7e-4	no
SCI101	del_chr_17q	0	0.24	0.20833333333333334	0	chr_17q	8e-4	no
SCI101	del_chr_18p	0	0.24	0.20833333333333334	0	chr_18p	7e-4	no
SCI101	del_chr_18q	0	0.24	0.20833333333333334	0	chr_18q	8e-4	no
SCI101	del_chr_19p	0	0.24	0.20833333333333334	0	chr_19p	0.0015	no
SCI101	del_chr_19q	0	0.24	0.20833333333333334	0	chr_19q	0.0013	no
SCI101	del_chr_20p	0	0.24	0.20833333333333334	0	chr_20p	6e-4	no
SCI101	del_chr_20q	0	0.24	0.20833333333333334	0	chr_20q	6e-4	no
SCI101	del_chr_21q	0.005	0.24	0.20833333333333334	0	chr_21q	9e-4	no
SCI101	del_chr_22q	0	0.24	0.20833333333333334	0	chr_22q	0.0011	no
SCI101	HyperDiploidy	1	0.24	0.20833333333333334	1	NA	7e-4	NA
SCI102	amp_chr_1p_NOTCH2	0	0.85	0.05882352941176471	0	chr_1p_NOTCH2	4e-4	no
SCI102	amp_chr_1q_CKS1B	0	0.85	0.05882352941176471	0	chr_1q_CKS1B	4e-4	no
SCI102	amp_chr_2p	0.007	0.85	0.05882352941176471	0	chr_2p	6e-4	no
SCI102	amp_chr_2q	0.012	0.85	0.05882352941176471	0	chr_2q	4e-4	no
SCI102	amp_chr_3p	0	0.85	0.05882352941176471	0	chr_3p	4e-4	yes
SCI102	amp_chr_3q	0	0.85	0.05882352941176471	0	chr_3q	4e-4	yes
SCI102	amp_chr_4p	0.014	0.85	0.05882352941176471	0	chr_4p	4e-4	no
SCI102	amp_chr_4q	0.014	0.85	0.05882352941176471	0	chr_4q	4e-4	no
SCI102	amp_chr_5p	0	0.85	0.05882352941176471	0	chr_5p	5e-4	yes
SCI102	amp_chr_5q	0	0.85	0.05882352941176471	0	chr_5q	4e-4	yes
SCI102	amp_chr_6p	0.019	0.85	0.05882352941176471	0	chr_6p	4e-4	no
SCI102	amp_chr_6q	0.019	0.85	0.05882352941176471	0	chr_6q	4e-4	no
SCI102	amp_chr_7p	0	0.85	0.05882352941176471	0	chr_7p	4e-4	yes
SCI102	amp_chr_7q	0	0.85	0.05882352941176471	0	chr_7q	5e-4	yes
SCI102	amp_chr_8p	0.016	0.85	0.05882352941176471	0	chr_8p	4e-4	no
SCI102	amp_chr_8q_MYC	0.009	0.85	0.05882352941176471	0	chr_8q_MYC	4e-4	no
SCI102	amp_chr_8q_MYC_enhancer	0.009	0.85	0.05882352941176471	0	chr_8q_MYC_enhancer	4e-4	no
SCI102	amp_chr_9p	0.001	0.85	0.05882352941176471	0	chr_9p	0.0013	yes
SCI102	amp_chr_9q	0.01	0.85	0.05882352941176471	0	chr_9q	0.0027	yes
SCI102	amp_chr_10p	0.014	0.85	0.05882352941176471	0	chr_10p	5e-4	no
SCI102	amp_chr_10q	0.014	0.85	0.05882352941176471	0	chr_10q	5e-4	no
SCI102	amp_chr_11p	0.855	0.85	0.05882352941176471	1	chr_11p	6e-4	yes
SCI102	amp_chr_11q_CCND1	0.848	0.85	0.05882352941176471	1	chr_11q_CCND1	6e-4	yes
SCI102	amp_chr_12p	0.008	0.85	0.05882352941176471	0	chr_12p	5e-4	no
SCI102	amp_chr_12q	0.006	0.85	0.05882352941176471	0	chr_12q	6e-4	no
SCI102	amp_chr_13q	0.009	0.85	0.05882352941176471	0	chr_13q	6e-4	no
SCI102	amp_chr_14q	0.008	0.85	0.05882352941176471	0	chr_14q	7e-4	no
SCI102	amp_chr_15q	0	0.85	0.05882352941176471	0	chr_15q	8e-4	yes
SCI102	amp_chr_16p	0.011	0.85	0.05882352941176471	0	chr_16p	0.0015	no
SCI102	amp_chr_16q	0	0.85	0.05882352941176471	0	chr_16q	0.0011	no
SCI102	amp_chr_17p	0.009	0.85	0.05882352941176471	0	chr_17p	0.0012	no
SCI102	amp_chr_17q	0	0.85	0.05882352941176471	0	chr_17q	9e-4	no
SCI102	amp_chr_18p	0.03	0.85	0.05882352941176471	0	chr_18p	6e-4	no
SCI102	amp_chr_18q	0.029	0.85	0.05882352941176471	0	chr_18q	7e-4	no
SCI102	amp_chr_19p	0	0.85	0.05882352941176471	0	chr_19p	0.0013	yes
SCI102	amp_chr_19q	0	0.85	0.05882352941176471	0	chr_19q	0.0015	yes
SCI102	amp_chr_20p	0.001	0.85	0.05882352941176471	0	chr_20p	6e-4	no
SCI102	amp_chr_20q	0.001	0.85	0.05882352941176471	0	chr_20q	6e-4	no
SCI102	amp_chr_21q	0.023	0.85	0.05882352941176471	0	chr_21q	0.0013	yes
SCI102	amp_chr_22q	0	0.85	0.05882352941176471	0	chr_22q	8e-4	no
SCI102	del_chr_1p_CDKN2C	0.006	0.85	0.05882352941176471	0	chr_1p_CDKN2C	4e-4	no
SCI102	del_chr_1p_EVI5	0.006	0.85	0.05882352941176471	0	chr_1p_EVI5	4e-4	no
SCI102	del_chr_1p_TENT5C	0.006	0.85	0.05882352941176471	0	chr_1p_TENT5C	4e-4	no
SCI102	del_chr_1q	0	0.85	0.05882352941176471	0	chr_1q	4e-4	no
SCI102	del_chr_2p	0	0.85	0.05882352941176471	0	chr_2p	6e-4	no
SCI102	del_chr_2q	0	0.85	0.05882352941176471	0	chr_2q	4e-4	no
SCI102	del_chr_3p	0.021	0.85	0.05882352941176471	0	chr_3p	4e-4	no
SCI102	del_chr_3q	0.021	0.85	0.05882352941176471	0	chr_3q	4e-4	no
SCI102	del_chr_4p	0	0.85	0.05882352941176471	0	chr_4p	4e-4	no
SCI102	del_chr_4q	0	0.85	0.05882352941176471	0	chr_4q	4e-4	no
SCI102	del_chr_5p	0.004	0.85	0.05882352941176471	0	chr_5p	5e-4	no
SCI102	del_chr_5q	0.003	0.85	0.05882352941176471	0	chr_5q	4e-4	no
SCI102	del_chr_6p	0	0.85	0.05882352941176471	0	chr_6p	4e-4	no
SCI102	del_chr_6q	0	0.85	0.05882352941176471	0	chr_6q	4e-4	no
SCI102	del_chr_7p	0.001	0.85	0.05882352941176471	0	chr_7p	4e-4	no
SCI102	del_chr_7q	0.001	0.85	0.05882352941176471	0	chr_7q	5e-4	no
SCI102	del_chr_8p	0	0.85	0.05882352941176471	0	chr_8p	4e-4	no
SCI102	del_chr_8q	0	0.85	0.05882352941176471	0	chr_8q	4e-4	no
SCI102	del_chr_9p	0	0.85	0.05882352941176471	0	chr_9p	0.0013	no
SCI102	del_chr_9q	0	0.85	0.05882352941176471	0	chr_9q	0.0027	no
SCI102	del_chr_10p	0	0.85	0.05882352941176471	0	chr_10p	5e-4	no
SCI102	del_chr_10q_NFKB2	0	0.85	0.05882352941176471	0	chr_10q_NFKB2	5e-4	no
SCI102	del_chr_11p	0	0.85	0.05882352941176471	0	chr_11p	6e-4	no
SCI102	del_chr_11q_BIRC2	0	0.85	0.05882352941176471	0	chr_11q_BIRC2	6e-4	no
SCI102	del_chr_12p	0	0.85	0.05882352941176471	0	chr_12p	5e-4	no
