ID	chr_10p	chr_10q	chr_11p	chr_11q	chr_12p	chr_12q	chr_13q	chr_14q	chr_15q	chr_16p	chr_16q	chr_17p	chr_17q	chr_18p	chr_18q	chr_19p	chr_19q	chr_1p	chr_1q	chr_20p	chr_20q	chr_21q	chr_22q	chr_2p	chr_2q	chr_3p	chr_3q	chr_4p	chr_4q	chr_5p	chr_5q	chr_6p	chr_6q	chr_7p	chr_7q	chr_8p	chr_8q	chr_9p	chr_9q	chr_3q_BCL6	chr_11q_BIRC2	chr_1p_CDKN2C	chr_16q_CYLD	chr_1p_EVI5	chr_14q_MAX	chr_1q_MCL1	chr_8q_MYC_amp	chr_8q_MYC_del	chr_4p_NSD2	chr_2q_SP140	chr_1p_TENT5C	chr_3q_TERC	chr_16p_BCMA	chr_22q_XBP1
PD47561a	2.0179|0.0055	2.0408|0.0038	3.9225|0.0069	3.9179|0.0056	2.0163|0.0063	2.0111|0.0035	2.045|0.0048	2.0619|0.0049	2.948|0.0039	2.006|0.006	2.0762|0.0051	1.9564|0.0052	1.9449|0.0059	2.086|0.0045	2.159|0.0161	2.9512|0.0074	2.958|0.008	1.9779|0.0056	1.9752|0.0049	1.9825|0.0043	1.9825|0.0043	1.9776|0.0062	1.9948|0.0078	1.9937|0.0055	1.9767|0.006	2.9912|0.0038	3.0047|0.0034	2.0179|0.0047	2.0637|0.0047	2.992|0.0047	3.0506|0.0062	2.0448|0.0033	2.1177|0.0059	1.9381|0.0066	1.9565|0.0051	2.0356|0.003	2.0356|0.003	3.0243|0.0078	3.0421|0.012	3.0047|0.0034	3.9283|0.0041	1.9893|0.0048	2.0762|0.0051	1.9693|0.0049	2.0427|0.0038	1.9809|0.0041	2.0356|0.003	2.0356|0.003	2.0179|0.0047	2.0283|0.0053	1.9693|0.0049	3.0047|0.0034	2.0035|0.006	1.9918|0.0065
PD47563a	2.0043|0.0024	2.0043|0.0024	2.0109|0.0041	2.0098|0.0037	2.0088|0.0025	2.0088|0.0025	2.0058|0.0031	2.0053|0.0042	1.9972|0.006	2.0135|0.0082	1.9935|0.0052	2.0243|0.0031	2.0243|0.0031	2.0424|0.0033	2.0424|0.0033	2.0077|0.0036	2.0077|0.0036	2.0179|0.0033	2.2217|0.0028	1.9864|0.0053	2.0027|0.0046	2.0078|0.005	2.0057|0.0081	2.0071|0.0032	2.015|0.0024	2.009|0.002	2.009|0.002	2.0219|0.0022	2.0219|0.0022	2.013|0.0022	2.013|0.0022	2.0067|0.0027	1.8369|0.0043	2.0147|0.0025	2.0155|0.0034	2.0223|0.0024	2.0223|0.0024	2.0058|0.0046	2.0123|0.0032	2.009|0.002	2.0095|0.0042	2.0174|0.0028	1.9942|0.0044	2.0174|0.0028	2.0129|0.0031	2.2217|0.0028	2.0223|0.0024	2.0223|0.0024	2.0219|0.0022	2.015|0.0024	2.0174|0.0028	2.009|0.002	2.0161|0.0096	2.0123|0.006
PD47567a	2.0042|0.0027	2.0066|0.0027	2.7774|0.002	2.7952|0.0026	1.956|0.0019	1.956|0.0019	1.949|0.0023	2.0159|0.0027	2.8515|0.0023	2.0587|0.0052	1.0712|0.0068	2.0025|0.0036	1.9809|0.0047	2.0339|0.0025	2.0339|0.0025	2.7874|0.0045	2.8247|0.0051	1.9685|0.0019	1.9542|0.0032	2.0012|0.0026	2.0012|0.0026	1.9788|0.0037	1.9915|0.0061	2.0132|0.0038	2.0291|0.0032	2.7744|0.0049	2.7206|0.0034	2.5222|0.0031	2.5395|0.0028	2.9254|0.0017	2.9254|0.0017	1.9635|0.0033	1.0511|0.0051	1.9272|0.0028	1.9542|0.0023	2.0506|0.0018	2.0506|0.0018	2.9714|0.0047	2.9176|0.0055	2.7026|0.0066	2.7774|0.002	1.9685|0.0019	1.0499|0.0085	1.9685|0.0019	2.0211|0.0023	1.9577|0.0054	2.0506|0.0018	2.0506|0.0018	2.5222|0.0031	2.0432|0.0031	1.9685|0.0019	2.6957|0.0029	2.0587|0.0052	1.9805|0.005
PD47570a	2.0316|0.0018	2.0316|0.0018	2.844|0.0031	2.8399|0.0022	1.9753|0.0036	1.9676|0.002	1.9345|0.0095	2.0393|0.003	3.7662|0.0039	2.0021|0.0067	2.0699|0.0029	1.9436|0.0022	1.9436|0.0022	2.007|0.0024	2.007|0.0024	3.5043|0.0046	3.5074|0.0043	2.0046|0.0014	2.0046|0.0014	2.0106|0.0038	1.9774|0.0045	1.9876|0.0035	1.9353|0.0056	2.0227|0.0023	2.0445|0.0024	1.9789|0.0024	1.9815|0.0017	2.0704|0.0018	2.0704|0.0018	2.9563|0.0039	3.0039|0.0017	2.0028|0.0016	2.0028|0.0016	2.9292|0.0025	2.9273|0.0025	2.0531|0.0018	2.0519|0.0023	2.9997|0.0046	2.9455|0.008	1.9815|0.0017	2.8399|0.0022	2.0046|0.0014	2.0699|0.0029	2.0046|0.0014	2.0372|0.0022	2.0046|0.0014	2.0531|0.0018	2.0531|0.0018	2.0378|0.0036	2.0512|0.0019	2.0046|0.0014	1.9815|0.0017	2.6804|0.035	1.9323|0.0048
PD47572a	3.0667|0.0019	3.0667|0.0019	2.7706|0.0039	2.7841|0.0035	2.1308|0.0029	2.1197|0.0027	2.0741|0.0031	2.0685|0.0031	4.3825|0.0034	2.1221|0.004	2.1291|0.0028	2.0578|0.0033	2.026|0.0038	2.1487|0.0026	2.1487|0.0026	4.0985|0.0062	2.9628|0.0038	2.1197|0.0061	3.0071|0.0022	2.986|0.0045	3.0034|0.0036	3.0008|0.0039	2.1007|0.005	3.0288|0.0035	3.0796|0.0026	2.6971|0.0045	2.8666|0.0037	2.0387|0.0033	2.059|0.002	2.9488|0.0023	3.5815|0.0028	2.9582|0.005	1.4504|0.0043	3.0507|0.0039	2.9685|0.0023	1.0069|0.0039	2.0713|0.0041	3.9929|0.0036	3.2969|0.0074	2.8577|0.0028	2.7762|0.003	2.0257|0.0023	2.1291|0.0028	2.0257|0.0023	2.0483|0.0024	3.0071|0.0022	2.0079|0.0045	2.0079|0.0045	2.0386|0.0033	3.0945|0.0028	2.0257|0.0023	2.8577|0.0028	2.0153|0.0102	2.0486|0.0052
PD47573a	2.0256|0.0024	2.0256|0.0024	1.9984|0.0024	1.9984|0.0024	2.0097|0.0025	2.0097|0.0025	2.0286|0.0031	2.0286|0.004	2.0044|0.0031	2.0117|0.0052	2.0153|0.0042	2.0119|0.0048	2.0252|0.0043	2.0002|0.0033	2.0002|0.0033	1.9932|0.0077	1.9993|0.0073	2.0076|0.0042	2.0004|0.0035	2.0107|0.0053	2.0235|0.0046	2.0117|0.0072	2.0161|0.0046	2.0115|0.003	2.0252|0.0024	2.023|0.002	2.023|0.002	2.0135|0.0041	2.0234|0.0026	2.0172|0.0022	2.0172|0.0022	2.0231|0.0024	2.023|0.0022	2.012|0.0023	2.012|0.0023	2.0283|0.0024	2.0283|0.0024	2.0035|0.0046	2.0024|0.0032	2.023|0.002	1.9984|0.0024	2.01|0.0032	2.0153|0.0042	1.9844|0.0628	2.0153|0.0031	2.001|0.0044	2.0283|0.0024	2.0283|0.0024	2.0134|0.0041	2.0252|0.0024	2.001|0.0044	2.023|0.002	2.0147|0.0049	2.0161|0.0046
PD47574a	2.0095|0.0038	2.0085|0.0032	1.9869|0.0021	1.9869|0.0021	1.9855|0.0021	1.9855|0.0021	1.0251|0.0026	2.0048|0.004	1.9606|0.0053	2.0203|0.0027	2.0203|0.0027	2.0259|0.0058	2.0245|0.0052	1.978|0.0028	1.978|0.0028	2.0177|0.0057	1.9753|0.006	2.008|0.0038	2.3192|0.0949	2.0172|0.0032	2.0139|0.003	2.0003|0.0043	1.0429|0.004	1.9973|0.0027	2.0059|0.002	2.0079|0.0037	1.9996|0.0044	2.0099|0.0035	2.0124|0.0022	1.9826|0.0063	2.0025|0.0022	1.9819|0.0019	1.9819|0.0019	2.003|0.0021	2.0032|0.003	2.007|0.0025	2.0128|0.003	2.0205|0.0074	1.9219|0.0366	2.0082|0.0054	1.9869|0.0021	2.0168|0.003	2.0203|0.0027	1.9988|0.0033	2.0084|0.0026	2.0011|0.0024	2.019|0.0035	2.019|0.0035	2.0099|0.0036	2.0059|0.002	1.9988|0.0033	1.9961|0.0029	2.0203|0.0027	1.0429|0.004
PD47575a	1.9956|0.0038	2.0001|0.0022	2.0088|0.0042	2.0083|0.003	2.0071|0.0068	1.9975|0.0026	1.9371|0.0025	2.0064|0.0048	2.0106|0.0034	2.0216|0.0029	2.0277|0.0039	2.0213|0.0046	2.0184|0.0028	1.984|0.003	1.9834|0.0027	1.9976|0.0035	1.9965|0.0045	2.0196|0.0021	2.0088|0.0023	1.9932|0.0043	2.0055|0.0043	2.0004|0.0081	2.0211|0.0037	2.0013|0.0034	2.0059|0.0027	1.9988|0.0028	1.9821|0.0026	1.995|0.0029	1.9995|0.0038	2.0101|0.0018	2.0101|0.0018	2.0136|0.004	2.0117|0.002	1.979|0.002	1.9806|0.0027	2.0043|0.002	2.0043|0.002	1.9834|0.0072	2.0064|0.0026	1.9825|0.0023	2.005|0.0028	2.0196|0.0021	2.0216|0.0029	2.0196|0.0021	2.0091|0.0025	2.0088|0.0023	2.0043|0.002	2.0043|0.002	1.995|0.0029	1.9987|0.0035	2.0196|0.0021	1.9825|0.0023	2.0216|0.0029	2.0211|0.0037
PD47576a	2.0044|0.0032	2.0089|0.0022	1.935|0.0019	1.9349|0.0024	1.9581|0.0046	1.9599|0.0024	1.0094|0.0039	1.008|0.0023	1.9269|0.003	2.0309|0.0082	1.0338|0.0054	2.03|0.0031	1.6003|0.0081	1.9826|0.0024	1.9826|0.0024	1.9327|0.0045	1.9327|0.0045	2.0075|0.0025	2.9834|0.0037	2.0027|0.0041	2.0228|0.0033	1.9959|0.0036	2.0215|0.0047	2.0011|0.0035	2.0085|0.0017	1.9586|0.0022	1.9572|0.003	2.0119|0.0028	2.0218|0.002	1.9592|0.0031	1.9801|0.0025	2.0221|0.0016	2.0221|0.0016	1.9964|0.0017	1.9964|0.0017	2.0147|0.0022	2.0142|0.0026	1.9837|0.0039	2.0157|0.0105	1.9551|0.0045	1.935|0.0019	1.9996|0.002	1.0203|0.0058	1.9996|0.002	1.008|0.0023	2.9964|0.0051	2.0144|0.0027	2.0144|0.0027	2.0119|0.0028	2.0085|0.0017	1.9996|0.002	1.9575|0.0023	2.0406|0.0047	2.0198|0.0037
PD47577a	2.03|0.0024	2.03|0.0024	2.8896|0.0024	2.8896|0.0024	1.9517|0.0024	1.9517|0.0024	2.0358|0.0041	2.0413|0.0036	2.913|0.003	2.024|0.0047	2.1112|0.004	1.986|0.003	1.986|0.003	3.0196|0.0032	3.0196|0.0032	2.7873|0.0041	2.7883|0.0057	2.0134|0.0041	2.0102|0.0027	1.9975|0.0051	2.0031|0.0045	1.9971|0.0048	2.0073|0.0078	2.032|0.0041	2.0375|0.0023	2.9679|0.0029	2.9698|0.0028	2.0439|0.0021	2.0439|0.0021	3.0193|0.0021	3.0193|0.0021	2.0727|0.0022	2.0727|0.0022	2.965|0.0022	2.965|0.0022	2.0475|0.0023	2.0475|0.0023	2.9962|0.0045	2.9919|0.0082	2.9698|0.0028	2.8896|0.0024	2.0117|0.0029	2.1112|0.004	2.0117|0.0029	2.0435|0.003	2.0102|0.0027	2.0475|0.0023	2.0475|0.0023	2.0439|0.0021	2.0375|0.0023	2.0146|0.0071	2.9698|0.0028	2.024|0.0047	2.006|0.0064
PD47578a	2.0167|0.0016	2.0167|0.0016	2.1526|0.0016	2.1526|0.0016	2.0052|0.0033	2.0058|0.0019	2.0194|0.0021	2.0025|0.0026	2.0003|0.003	2.0083|0.0033	1.9493|0.0037	2.0118|0.0021	2.0118|0.0021	2.0095|0.0022	2.0095|0.0022	2.0023|0.0029	1.999|0.0038	2.0122|0.0024	2.0143|0.0027	2.013|0.0035	2.0109|0.0031	2.0096|0.0049	2|0.0045	2.0098|0.0023	2.0172|0.002	2.0041|0.0022	2.0038|0.0021	2.0078|0.0026	2.0075|0.002	2.0079|0.0019	2.0056|0.0015	2.0142|0.0015	2.0142|0.0015	2.0025|0.0016	2.0026|0.0022	2.0086|0.0016	2.0086|0.0016	2.0085|0.0036	2.0085|0.0022	2.0024|0.0018	2.1526|0.0016	2.0107|0.0019	1.9493|0.0037	2.0107|0.0019	2.0108|0.0021	2.015|0.0034	2.0086|0.0016	2.0086|0.0016	2.0078|0.0026	2.0175|0.0017	2.0107|0.0019	2.0024|0.0018	2.0104|0.0033	2.0143|0.0034
PD47579a	2.0425|0.0027	2.0346|0.0028	2.8777|0.002	2.8716|0.0026	1.9556|0.0019	1.9556|0.0019	2.0659|0.0023	2.0437|0.0026	2.8829|0.0033	2.002|0.0085	2.121|0.0093	1.9673|0.0046	1.9682|0.0037	1.9839|0.0025	1.9839|0.0025	3.5193|0.0046	3.5395|0.0052	1.9933|0.0056	2.0132|0.0021	2.004|0.0026	2.004|0.0026	2|0.0038	1.9482|0.005	2.0355|0.0023	2.0485|0.0019	1.9808|0.0036	1.9988|0.0032	2.0671|0.0019	2.0671|0.0019	2.9907|0.0017	2.9907|0.0017	2.1336|0.0025	2.1336|0.0025	1.9945|0.0018	1.9945|0.0018	2.0578|0.0019	2.0578|0.0019	2.0147|0.0034	2.0783|0.0035	1.9949|0.0025	2.8777|0.002	1.9358|0.0126	2.076|0.0043	2.0111|0.003	2.0446|0.0023	2.0132|0.0021	2.0578|0.0019	2.0578|0.0019	2.0323|0.0038	2.0489|0.0018	1.9985|0.0082	1.9949|0.0025	2.0099|0.0053	1.9537|0.0038
PD47580a	2.0006|0.0018	2.0006|0.0018	1.9732|0.002	1.9744|0.0026	2.0171|0.0055	1.9831|0.002	2.0024|0.0022	1.9959|0.0026	1.9914|0.0042	2.8178|0.0044	1.0062|0.0056	2.0743|0.0074	2.0129|0.0038	1.9925|0.0024	1.9925|0.0024	1.9837|0.0063	1.964|0.0053	2.013|0.0019	1.9978|0.0028	2.0122|0.0038	2.0224|0.0034	1.9726|0.0036	2.0239|0.0059	1.9924|0.0035	1.9977|0.0017	1.972|0.0015	1.972|0.0015	1.999|0.0016	1.999|0.0016	1.9794|0.0016	1.9794|0.0016	2.0021|0.0016	2.0021|0.0016	1.9949|0.003	1.9992|0.0029	1.9997|0.0017	1.9997|0.0017	2.0016|0.0019	2.0016|0.0019	1.972|0.0015	1.9732|0.002	2.013|0.0019	1.0031|0.0057	2.013|0.0019	2.0005|0.0022	2.0008|0.0039	1.9997|0.0017	1.9997|0.0017	1.999|0.0016	1.9977|0.0017	2.013|0.0019	1.972|0.0015	2.8178|0.0044	2.0167|0.0044
PD47581a	2.0636|0.0061	2.0636|0.0061	1.9904|0.0061	1.9904|0.0061	1.9879|0.0061	1.9879|0.0061	2.0273|0.0076	2.0431|0.0082	1.9699|0.0102	2.0473|0.0158	2.0722|0.0158	2.0189|0.012	2.0285|0.0144	2.0786|0.0081	2.0786|0.0081	1.9685|0.0148	1.9994|0.016	2.0193|0.0047	2.0193|0.0047	2.0431|0.0131	2.0342|0.0115	2.0245|0.0122	2.0242|0.0168	2.0396|0.0078	2.0461|0.0097	2.0276|0.0051	2.0288|0.0062	2.0109|0.0054	2.0109|0.0054	2.0546|0.0054	2.0546|0.0054	2.0343|0.0058	2.034|0.0055	1.9946|0.0066	1.9923|0.0109	2.0185|0.0176	2.0665|0.0063	2.0165|0.013	2.0523|0.008	2.0276|0.0051	1.9904|0.0061	2.0193|0.0047	2.0567|0.0116	2.0193|0.0047	2.0447|0.0076	2.0193|0.0047	2.0665|0.0063	2.0665|0.0063	2.0109|0.0054	2.0669|0.0141	2.0193|0.0047	2.0276|0.0051	2.0477|0.0149	2.0385|0.0125
PD47582a	2.0156|0.005	2.0177|0.0032	1.9606|0.0026	1.9614|0.0034	1.9781|0.0023	1.9781|0.0023	1.03|0.0039	2.012|0.0035	1.9554|0.0029	2.0844|0.0065	1.1197|0.0039	2.0383|0.0058	2.0269|0.0045	2.0052|0.0033	2.0073|0.0043	1.9598|0.0056	1.944|0.0042	2.0268|0.0031	2.9932|0.0041	1.0184|0.0052	1.0099|0.0081	2.0026|0.0046	2.0243|0.0043	2.0212|0.0043	2.0246|0.0022	1.9855|0.003	1.9813|0.0032	2.0247|0.0036	1.9784|0.0038	2.0014|0.0036	2.0011|0.0021	1.7347|0.0021	1.7347|0.0021	1.9983|0.0031	1.9989|0.0042	2.0314|0.0022	2.0314|0.0022	1.9958|0.0042	2.1061|0.0079	1.9716|0.0063	1.9606|0.0026	2.021|0.0026	1.1197|0.0039	2.021|0.0026	2.0222|0.0029	2.987|0.0077	2.0314|0.0022	2.0314|0.0022	2.0247|0.0036	2.0246|0.0022	2.021|0.0026	1.9846|0.0022	2.0352|0.0046	2.0243|0.0043
SCI055	1.9387|0.0078	1.9387|0.0078	2.0207|0.0078	2.0207|0.0078	1.9411|0.0079	1.9411|0.0079	1.918|0.0097	1.9466|0.0097	1.9438|0.0123	2.0066|0.0194	1.9687|0.0205	1.9827|0.0098	1.9827|0.0098	1.8976|0.0107	1.8998|0.0125	1.9542|0.018	1.9264|0.0145	1.9518|0.0105	1.9579|0.009	1.958|0.011	1.958|0.011	1.9989|0.0202	1.9689|0.0272	1.9315|0.0059	1.9315|0.0059	1.9371|0.0065	1.9371|0.0065	1.8687|0.0132	1.8907|0.0082	1.9122|0.0157	1.9467|0.0113	1.9302|0.0071	1.9302|0.0071	1.935|0.0074	1.935|0.0074	1.9292|0.0076	1.9292|0.0076	1.9421|0.0252	2.0225|0.0311	1.9371|0.0065	2.0207|0.0078	1.9519|0.0088	2.0064|0.0203	1.9519|0.0088	1.9466|0.0097	1.9579|0.009	1.9292|0.0076	1.9292|0.0076	1.8685|0.0132	1.9315|0.0059	1.9519|0.0088	1.9371|0.0065	2.0066|0.0188	1.9862|0.0191
SCI056	2.007|0.002	2.007|0.002	2.0018|0.0022	2.0009|0.003	1.9932|0.0028	1.9878|0.0038	1.6551|0.004	1.9959|0.0041	2.0012|0.0039	1.998|0.0026	1.998|0.0026	2.0344|0.0071	2.0229|0.0041	2.0687|0.0028	2.0687|0.0028	1.9996|0.0035	1.9995|0.0059	2.0042|0.0027	2.342|0.0037	2.0154|0.0028	2.0154|0.0028	2.0168|0.0049	1.7529|0.0053	2.0013|0.0027	1.7355|0.003	1.997|0.0017	1.9965|0.0021	2.2584|0.0018	2.2584|0.0018	1.998|0.0052	1.9953|0.0027	1.9999|0.0021	2.0019|0.0018	2.0042|0.002	2.0062|0.0028	1.9924|0.003	2.0033|0.002	2.2442|0.0052	2.2799|0.0092	1.997|0.0017	2.0018|0.0022	2.002|0.0023	1.998|0.0026	2.002|0.0023	1.9967|0.0028	2.3556|0.0069	2.0033|0.002	2.0033|0.002	2.2584|0.0018	1.9971|0.0028	2.002|0.0023	1.997|0.0017	1.998|0.0026	1.75|0.0042
SCI057	2.0191|0.0041	2.0209|0.0031	1.9341|0.0028	1.9279|0.0032	2.0555|0.004	2.049|0.0029	2.0289|0.0022	2.0255|0.0035	4.6328|0.0048	1.9994|0.0052	2.0092|0.0027	1.9902|0.0041	1.9626|0.0049	2.0755|0.0025	2.0758|0.0031	2.8816|0.005	2.905|0.0047	2.0008|0.0026	2.0129|0.0036	2.0206|0.0053	1.9994|0.0034	2.9883|0.0036	1.9968|0.0079	2.024|0.0045	2.0167|0.0017	2.989|0.0041	2.9895|0.0029	2.0192|0.003	2.038|0.0035	3.0252|0.0018	3.0311|0.0023	3.0734|0.0024	3.0859|0.0017	2.98|0.0028	2.9801|0.0021	2.0359|0.0048	2.0635|0.0068	3.0338|0.0021	3.0246|0.003	2.9875|0.0022	1.9331|0.0028	1.9939|0.002	2.0092|0.0027	1.9939|0.002	2.0196|0.0023	1.9696|0.0068	2.0257|0.0041	2.0257|0.0041	2.0192|0.003	2.0167|0.0017	1.9812|0.0066	2.9875|0.0022	2.0057|0.0051	1.9884|0.0069
SCI058	1.9866|0.0035	2.0035|0.0024	1.9379|0.002	1.9379|0.002	1.9651|0.002	1.9651|0.002	0.9919|0.0024	0.9968|0.0025	1.9554|0.0033	2.0176|0.0039	2.0382|0.0033	1.2007|0.0092	1.9916|0.0045	1.9933|0.0026	1.9933|0.0026	2.0575|0.0056	1.9659|0.0036	1.9933|0.0035	3.9659|0.0022	1.21|0.005	2.0518|0.0049	0.9943|0.004	2.0463|0.0063	3.156|0.0032	2.001|0.0034	1.9649|0.0024	2.7214|0.0023	1.9672|0.0023	2.002|0.0018	1.9686|0.0039	1.9793|0.002	2.0043|0.0028	2.0068|0.0024	2.0114|0.0043	2.012|0.005	1.2233|0.0059	2.0849|0.0052	1.9581|0.0055	1.9807|0.0075	2.7214|0.0023	1.9379|0.002	1.9774|0.0027	2.0382|0.0033	1.9774|0.0027	0.9968|0.0025	3.9659|0.0022	2.0287|0.0024	2.0287|0.0024	2.002|0.0018	1.5815|0.0924	1.9774|0.0027	2.7214|0.0023	2.0176|0.0039	2.0436|0.0042
SCI059	2.0338|0.0017	2.0338|0.0017	1.9505|0.0021	1.5948|0.0086	2.0115|0.002	2.0777|0.0056	0.9902|0.0044	1.6297|0.0035	1.9971|0.0026	2.0827|0.0035	1.0536|0.0066	2.0774|0.003	2.0774|0.003	2.0332|0.0023	2.0332|0.0023	2.03|0.0055	2.0157|0.0062	2.0784|0.0039	2.0184|0.0031	2.0166|0.0038	1.5927|0.006	1.9901|0.0036	2.0848|0.0044	2.0266|0.0041	2.011|0.0024	2.9863|0.0036	2.9405|0.002	3.0168|0.003	2.9911|0.0042	1.9602|0.003	1.982|0.0018	2.0082|0.0027	2.0212|0.002	1.6908|0.0085	2.093|0.0028	2.0459|0.0063	2.0192|0.0018	1.9654|0.008	2.0787|0.017	2.9405|0.002	1.5948|0.0086	1.6313|0.0298	1.0497|0.0063	1.9965|0.0025	1.6332|0.0034	2.0433|0.0051	2.0192|0.0018	2.0192|0.0018	3.0168|0.003	2.0252|0.0027	1.9965|0.0025	2.9405|0.002	2.0827|0.0035	2.0763|0.0038
SCI061	2.0027|0.0036	2.0027|0.0036	1.9564|0.0053	2.9731|0.005	2.0325|0.0075	1.9988|0.0038	1.9943|0.0044	2.0032|0.0054	1.96|0.0061	2.0079|0.0105	2.0118|0.0097	1.9862|0.0045	1.9862|0.0045	2.0122|0.0048	2.0122|0.0048	1.9775|0.0083	1.9876|0.0092	1.9846|0.0037	1.9981|0.0071	1.9932|0.005	1.9932|0.005	2.0039|0.0071	2.0102|0.0122	1.9987|0.0043	2.0044|0.0035	1.9806|0.0046	1.9926|0.0064	1.9986|0.0032	1.9986|0.0032	1.9594|0.0072	2.0004|0.0054	2.0089|0.0035	2.0139|0.0039	1.9817|0.0034	1.9817|0.0034	2.001|0.0035	2.001|0.0035	1.9808|0.0107	1.982|0.0047	1.9888|0.0083	2.9731|0.005	1.9846|0.0037	2.0007|0.0083	1.9846|0.0037	2.0019|0.0045	1.9869|0.0141	2.001|0.0035	2.001|0.0035	1.9986|0.0032	2.0044|0.0035	1.9846|0.0037	3.008|0.0302	2.0086|0.0101	1.9839|0.0094
SCI062	2.0211|0.0024	2.0211|0.0024	2.1213|0.0041	2.1229|0.003	1.9897|0.0025	1.9897|0.0025	1.9969|0.0031	2.1112|0.0031	2.1149|0.0031	2.0172|0.0081	1.9977|0.0048	2.0188|0.0031	2.0188|0.0031	2.0043|0.0033	2.0043|0.0033	2.0053|0.0069	2.0032|0.008	2.0142|0.0019	2.0142|0.0019	2.0145|0.0034	2.0145|0.0034	2.0203|0.005	2.0347|0.0046	2.0099|0.0031	2.0065|0.0023	2.0062|0.0041	2.01|0.0033	1.9991|0.0034	1.9973|0.0022	1.9931|0.0049	1.9903|0.0036	2.0023|0.0022	2.0023|0.0022	1.9995|0.0036	2.0006|0.0034	2.0001|0.0024	2.0001|0.0024	1.997|0.0053	1.9924|0.0033	2.0085|0.0029	2.1229|0.003	2.0142|0.0019	1.9991|0.0042	2.0142|0.0019	2.1112|0.0031	2.0142|0.0019	2.0001|0.0024	2.0001|0.0024	2.018|0.0139	2.0054|0.0023	2.0142|0.0019	2.0085|0.0029	2.0154|0.007	2.0347|0.0046
SCI063	1.9381|0.0157	1.9433|0.0148	1.9186|0.0208	1.9113|0.0161	1.8587|0.0087	1.8587|0.0087	1.8457|0.0108	1.9341|0.0188	1.9634|0.011	2.0106|0.0293	2.3119|0.0145	1.9815|0.0206	1.9846|0.0123	2.9427|0.012	2.9533|0.0145	3.0077|0.0127	3.0077|0.0127	1.983|0.0093	1.9792|0.0069	1.9724|0.0181	2.0036|0.0179	1.9569|0.0177	2.0066|0.0273	1.9237|0.0112	1.9191|0.0113	3.0486|0.018	3.0384|0.02	2.9267|0.0078	2.9267|0.0078	1.8345|0.0209	1.9286|0.0089	3.0598|0.0079	3.0598|0.0079	2.041|0.0131	3.1018|0.0137	1.9095|0.0095	1.9076|0.0084	3.0597|0.0163	3.224|0.0346	3.04|0.0231	1.8786|0.0158	1.9792|0.0069	2.3119|0.0145	1.9792|0.0069	1.9277|0.0131	1.9792|0.0069	1.9076|0.0084	1.9076|0.0084	3.1377|0.1045	1.9115|0.009	1.9792|0.0069	2.9913|0.0317	1.9878|0.0212	2.0282|0.0181
SCI064	1.9935|0.0026	1.9935|0.0026	1.9583|0.0026	1.9583|0.0026	1.9896|0.0031	1.9875|0.0028	1.9732|0.0033	1.3169|0.0078	1.9786|0.0034	1.9822|0.0056	1.8421|0.0062	1.9825|0.0057	1.9834|0.0061	2.008|0.0046	2.0013|0.0038	2.0089|0.0073	2.0078|0.0053	1.9765|0.0028	2.9477|0.003	1.9755|0.0037	1.9755|0.0037	2.0061|0.0062	1.9847|0.0101	1.9871|0.0047	1.9913|0.0038	1.9776|0.0022	1.9796|0.0027	1.9733|0.003	1.97|0.0024	1.9675|0.0049	1.9895|0.0027	2.0018|0.0024	2.0026|0.0026	1.9977|0.0027	1.9982|0.0027	2.0042|0.0028	2.0042|0.0027	2.8479|0.0068	2.8845|0.0089	1.9776|0.0022	1.9583|0.0026	1.9728|0.0028	1.8292|0.006	1.9728|0.0028	1|0.0047	2.9477|0.003	2.0033|0.0026	2.0033|0.0026	1.97|0.0024	1.9994|0.0031	1.9728|0.0028	1.9776|0.0022	1.9812|0.0052	1.9883|0.0058
SCI065	2.025|0.0035	2.0209|0.0023	1.9922|0.0028	2.9957|0.0041	2.003|0.0019	2.003|0.0019	2.0048|0.0024	2.0126|0.0031	2.0042|0.0035	2.0304|0.004	2.0315|0.0028	2.0197|0.0024	2.0197|0.0024	2.008|0.0026	2.008|0.0026	2.0091|0.005	2.0038|0.0063	2.0144|0.0027	2.4206|0.059	2.0171|0.006	2.0201|0.0037	2.0145|0.0041	2.0167|0.0064	2.0132|0.0024	2.013|0.0019	1.9978|0.0033	1.9965|0.0022	2.011|0.0017	2.011|0.0017	2.0053|0.0022	2.0034|0.0017	2.0152|0.0018	2.0142|0.0022	2.0035|0.0018	2.0035|0.0018	2.0141|0.0019	2.0141|0.0019	1.999|0.0054	2.0166|0.0049	1.9965|0.0022	2.999|0.0037	2.0112|0.0022	2.0315|0.0028	2.0112|0.0022	2.0266|0.0024	2.021|0.0022	2.0141|0.0019	2.0141|0.0019	2.011|0.0017	2.0125|0.0019	2.0112|0.0022	1.9965|0.0022	2.0349|0.0055	2.0231|0.0047
