idx	boot_n	sample
414	16	MMRF_1837_1_BM_CD138pos_pair
636	16	MMRF_2307_1_BM_CD138pos_pair
569	16	MMRF_2183_1_BM_CD138pos_pair
465	16	MMRF_1955_1_BM_CD138pos_pair
629	16	MMRF_2293_1_BM_CD138pos_pair
1137	16	SCI080
318	16	MMRF_1668_1_BM_CD138pos_pair
1071	16	Tumor_Only_056_pair
434	16	MMRF_1867_1_BM_CD138pos_pair
207	16	MMRF_1434_1_BM_CD138pos_pair
870	16	MMRF_2753_1_BM_CD138pos_pair
894	16	MMRF_2787_1_BM_CD138pos_pair
70	16	IID_H196063_T01
848	16	MMRF_2721_1_BM_CD138pos_pair
609	16	MMRF_2257_1_BM_CD138pos_pair
586	16	MMRF_2213_1_BM_CD138pos_pair
1055	16	Tumor_Only_038_pair
773	16	MMRF_2581_1_BM_CD138pos_pair
403	16	MMRF_1820_1_BM_CD138pos_pair
1092	16	Tumor_Only_079_pair
794	16	MMRF_2630_1_BM_CD138pos_pair
834	16	MMRF_2701_1_BM_CD138pos_pair
418	16	MMRF_1842_1_BM_CD138pos_pair
220	16	MMRF_1466_1_BM_CD138pos_pair
583	16	MMRF_2207_1_BM_CD138pos_pair
7	16	SCI007
822	16	MMRF_2679_1_BM_CD138pos_pair
282	16	MMRF_1610_1_BM_CD138pos_pair
358	16	MMRF_1744_1_BM_CD138pos_pair
92	16	MMRF_1032_1_BM_CD138pos_pair
619	16	MMRF_2273_1_BM_CD138pos_pair
1046	16	Tumor_Only_028_pair
642	16	MMRF_2317_1_BM_CD138pos_pair
198	16	MMRF_1408_1_BM_CD138pos_pair
31	16	CTF005
982	16	SMM-041_pair
505	16	MMRF_2047_1_BM_CD138pos_pair
139	16	MMRF_1252_1_BM_CD138pos_pair
768	16	MMRF_2573_1_BM_CD138pos_pair
292	16	MMRF_1628_1_BM_CD138pos_pair
1075	16	Tumor_Only_060_pair
607	16	MMRF_2251_1_BM_CD138pos_pair
801	16	MMRF_2641_1_BM_CD138pos_pair
934	16	PD47561a
14	16	SCI015
566	16	MMRF_2176_1_BM_CD138pos_pair
437	16	MMRF_1879_1_BM_CD138pos_pair
393	16	MMRF_1802_1_BM_CD138pos_pair
894	16	MMRF_2787_1_BM_CD138pos_pair
177	16	MMRF_1354_1_BM_CD138pos_pair
368	16	MMRF_1766_1_BM_CD138pos_pair
419	16	MMRF_1845_1_BM_CD138pos_pair
998	16	SMM-060_pair
377	16	MMRF_1780_1_BM_CD138pos_pair
843	16	MMRF_2714_1_BM_CD138pos_pair
453	16	MMRF_1917_1_BM_CD138pos_pair
180	16	MMRF_1358_1_BM_CD138pos_pair
1071	16	Tumor_Only_056_pair
236	16	MMRF_1516_1_BM_CD138pos_pair
1106	16	Tumor_Only_093_pair
863	16	MMRF_2742_1_BM_CD138pos_pair
238	16	MMRF_1522_1_BM_CD138pos_pair
1072	16	Tumor_Only_057_pair
539	16	MMRF_2116_1_BM_CD138pos_pair
1062	16	Tumor_Only_046_pair
197	16	MMRF_1403_1_BM_CD138pos_pair
763	16	MMRF_2564_1_BM_CD138pos_pair
481	16	MMRF_1991_1_BM_CD138pos_pair
513	16	MMRF_2062_1_BM_CD138pos_pair
911	16	MMRF_2819_1_BM_CD138pos_pair
273	16	MMRF_1596_1_BM_CD138pos_pair
429	16	MMRF_1860_1_BM_CD138pos_pair
452	16	MMRF_1916_1_BM_CD138pos_pair
733	16	MMRF_2503_1_BM_CD138pos_pair
1094	16	Tumor_Only_081_pair
278	16	MMRF_1603_1_BM_CD138pos_pair
372	16	MMRF_1773_1_BM_CD138pos_pair
315	16	MMRF_1664_1_BM_CD138pos_pair
121	16	MMRF_1164_1_BM_CD138pos_pair
721	16	MMRF_2480_1_BM_CD138pos_pair
12	16	SCI013
749	16	MMRF_2532_1_BM_CD138pos_pair
719	16	MMRF_2477_1_BM_CD138pos_pair
23	16	SCI025
935	16	PD47563a
862	16	MMRF_2740_1_BM_CD138pos_pair
883	16	MMRF_2768_1_BM_CD138pos_pair
623	16	MMRF_2286_1_BM_CD138pos_pair
1116	16	SCI058
554	16	MMRF_2149_1_BM_CD138pos_pair
580	16	MMRF_2201_1_BM_CD138pos_pair
830	16	MMRF_2695_1_BM_CD138pos_pair
683	16	MMRF_2411_1_BM_CD138pos_pair
55	16	CTF056
1113	16	SCI055
660	16	MMRF_2364_1_BM_CD138pos_pair
671	16	MMRF_2384_1_BM_CD138pos_pair
875	16	MMRF_2758_1_BM_CD138pos_pair
512	16	MMRF_2061_1_BM_CD138pos_pair
76	16	SCI044
607	16	MMRF_2251_1_BM_CD138pos_pair
204	16	MMRF_1431_1_BM_CD138pos_pair
1155	16	SCI099
112	16	MMRF_1098_1_BM_CD138pos_pair
1133	16	SCI076
134	16	MMRF_1216_1_BM_CD138pos_pair
990	16	SMM-051_pair
782	16	MMRF_2597_1_BM_CD138pos_pair
265	16	MMRF_1579_1_BM_CD138pos_pair
401	16	MMRF_1817_1_BM_CD138pos_pair
855	16	MMRF_2731_1_BM_CD138pos_pair
1101	16	Tumor_Only_088_pair
579	16	MMRF_2200_1_BM_CD138pos_pair
68	16	IID_H196061_T01
1078	16	Tumor_Only_063_pair
448	16	MMRF_1906_1_BM_CD138pos_pair
974	16	SMM-030_pair
655	16	MMRF_2341_1_BM_CD138pos_pair
1065	16	Tumor_Only_049_pair
3	16	SCI003
157	16	MMRF_1308_1_BM_CD138pos_pair
571	16	MMRF_2186_1_BM_CD138pos_pair
858	16	MMRF_2734_1_BM_CD138pos_pair
752	16	MMRF_2539_1_BM_CD138pos_pair
616	16	MMRF_2270_1_BM_CD138pos_pair
155	16	MMRF_1304_1_BM_CD138pos_pair
604	16	MMRF_2245_1_BM_CD138pos_pair
583	16	MMRF_2207_1_BM_CD138pos_pair
6	16	SCI006
736	16	MMRF_2506_1_BM_CD138pos_pair
300	16	MMRF_1641_1_BM_CD138pos_pair
783	16	MMRF_2598_1_BM_CD138pos_pair
166	16	MMRF_1327_1_BM_CD138pos_pair
607	16	MMRF_2251_1_BM_CD138pos_pair
67	16	SCI038
234	16	MMRF_1511_1_BM_CD138pos_pair
195	16	MMRF_1395_1_BM_CD138pos_pair
1018	16	SMM-090_pair
175	16	MMRF_1349_1_BM_CD138pos_pair
793	16	MMRF_2622_1_BM_CD138pos_pair
269	16	MMRF_1588_1_BM_CD138pos_pair
60	16	SCI031
851	16	MMRF_2727_1_BM_CD138pos_pair
47	16	CTF040
330	16	MMRF_1690_1_BM_CD138pos_pair
288	16	MMRF_1622_1_BM_CD138pos_pair
880	16	MMRF_2764_1_BM_CD138pos_pair
282	16	MMRF_1610_1_BM_CD138pos_pair
408	16	MMRF_1830_1_BM_CD138pos_pair
886	16	MMRF_2772_1_BM_CD138pos_pair
983	16	SMM-043_pair
1141	16	SCI084
328	16	MMRF_1686_1_BM_CD138pos_pair
168	16	MMRF_1331_1_BM_CD138pos_pair
507	16	MMRF_2054_1_BM_CD138pos_pair
361	16	MMRF_1753_1_BM_CD138pos_pair
255	16	MMRF_1560_1_BM_CD138pos_pair
743	16	MMRF_2519_1_BM_CD138pos_pair
818	16	MMRF_2670_1_BM_CD138pos_pair
27	16	CTF001
612	16	MMRF_2266_1_BM_CD138pos_pair
33	16	CTF011
832	16	MMRF_2698_1_BM_CD138pos_pair
1072	16	Tumor_Only_057_pair
1025	16	Tumor_Only_006_pair
339	16	MMRF_1714_1_BM_CD138pos_pair
1158	16	SCI102
544	16	MMRF_2126_1_BM_CD138pos_pair
218	16	MMRF_1461_1_BM_CD138pos_pair
472	16	MMRF_1971_1_BM_CD138pos_pair
527	16	MMRF_2093_1_BM_CD138pos_pair
970	16	SMM-025_pair
350	16	MMRF_1727_1_BM_CD138pos_pair
1131	16	SCI074
878	16	MMRF_2762_1_BM_CD138pos_pair
1081	16	Tumor_Only_066_pair
1170	16	SCI114
730	16	MMRF_2498_1_BM_CD138pos_pair
67	16	SCI038
603	16	MMRF_2244_1_BM_CD138pos_pair
359	16	MMRF_1746_1_BM_CD138pos_pair
486	16	MMRF_1998_1_BM_CD138pos_pair
915	16	MMRF_2823_1_BM_CD138pos_pair
664	16	MMRF_2368_1_BM_CD138pos_pair
760	16	MMRF_2559_1_BM_CD138pos_pair
411	16	MMRF_1833_1_BM_CD138pos_pair
774	16	MMRF_2583_1_BM_CD138pos_pair
762	16	MMRF_2563_1_BM_CD138pos_pair
370	16	MMRF_1771_1_BM_CD138pos_pair
1030	16	Tumor_Only_011_pair
1146	16	SCI090
70	16	IID_H196063_T01
161	16	MMRF_1318_1_BM_CD138pos_pair
1134	16	SCI077
1040	16	Tumor_Only_021_pair
764	16	MMRF_2566_1_BM_CD138pos_pair
555	16	MMRF_2150_1_BM_CD138pos_pair
850	16	MMRF_2723_1_BM_CD138pos_pair
1006	16	SMM-075_pair
8	16	SCI009
1135	16	SCI078
792	16	MMRF_2621_1_BM_CD138pos_pair
429	16	MMRF_1860_1_BM_CD138pos_pair
137	16	MMRF_1250_1_BM_CD138pos_pair
1109	16	Tumor_Only_096_pair
65	16	SCI036
538	16	MMRF_2115_1_BM_CD138pos_pair
1164	16	SCI108
118	16	MMRF_1151_1_BM_CD138pos_pair
1138	16	SCI081
888	16	MMRF_2775_1_BM_CD138pos_pair
934	16	PD47561a
839	16	MMRF_2706_1_BM_CD138pos_pair
398	16	MMRF_1814_1_BM_CD138pos_pair
757	16	MMRF_2548_1_BM_CD138pos_pair
801	16	MMRF_2641_1_BM_CD138pos_pair
949	16	SMM-001_pair
470	16	MMRF_1967_1_BM_CD138pos_pair
1154	16	SCI098
830	16	MMRF_2695_1_BM_CD138pos_pair
111	16	MMRF_1092_1_BM_CD138pos_pair
802	16	MMRF_2642_1_BM_CD138pos_pair
705	16	MMRF_2456_1_BM_CD138pos_pair
99	16	MMRF_1054_1_BM_CD138pos_pair
483	16	MMRF_1994_1_BM_CD138pos_pair
94	16	MMRF_1037_1_BM_CD138pos_pair
1095	16	Tumor_Only_082_pair
321	16	MMRF_1674_1_BM_CD138pos_pair
883	16	MMRF_2768_1_BM_CD138pos_pair
859	16	MMRF_2737_1_BM_CD138pos_pair
309	16	MMRF_1651_1_BM_CD138pos_pair
718	16	MMRF_2476_1_BM_CD138pos_pair
799	16	MMRF_2638_1_BM_CD138pos_pair
229	16	MMRF_1501_1_BM_CD138pos_pair
1154	16	SCI098
345	16	MMRF_1721_1_BM_CD138pos_pair
928	16	MMRF_2839_1_BM_CD138pos_pair
717	16	MMRF_2475_1_BM_CD138pos_pair
325	16	MMRF_1680_1_BM_CD138pos_pair
517	16	MMRF_2076_1_BM_CD138pos_pair
442	16	MMRF_1888_1_BM_CD138pos_pair
55	16	CTF056
728	16	MMRF_2493_1_BM_CD138pos_pair
984	16	SMM-045_pair
797	16	MMRF_2636_1_BM_CD138pos_pair
1168	16	SCI112
237	16	MMRF_1519_1_BM_CD138pos_pair
155	16	MMRF_1304_1_BM_CD138pos_pair
592	16	MMRF_2224_1_BM_CD138pos_pair
1093	16	Tumor_Only_080_pair
436	16	MMRF_1876_1_BM_CD138pos_pair
832	16	MMRF_2698_1_BM_CD138pos_pair
1149	16	pM4175
175	16	MMRF_1349_1_BM_CD138pos_pair
470	16	MMRF_1967_1_BM_CD138pos_pair
877	16	MMRF_2761_1_BM_CD138pos_pair
109	16	MMRF_1089_1_BM_CD138pos_pair
804	16	MMRF_2646_1_BM_CD138pos_pair
877	16	MMRF_2761_1_BM_CD138pos_pair
1071	16	Tumor_Only_056_pair
620	16	MMRF_2279_1_BM_CD138pos_pair
142	16	MMRF_1266_1_BM_CD138pos_pair
1127	16	SCI070
814	16	MMRF_2665_1_BM_CD138pos_pair
1069	16	Tumor_Only_053_pair
899	16	MMRF_2794_1_BM_CD138pos_pair
43	16	CTF033
55	16	CTF056
304	16	MMRF_1645_1_BM_CD138pos_pair
167	16	MMRF_1328_1_BM_CD138pos_pair
449	16	MMRF_1908_1_BM_CD138pos_pair
379	16	MMRF_1782_1_BM_CD138pos_pair
11	16	SCI012
353	16	MMRF_1735_1_BM_CD138pos_pair
581	16	MMRF_2203_1_BM_CD138pos_pair
321	16	MMRF_1674_1_BM_CD138pos_pair
227	16	MMRF_1491_1_BM_CD138pos_pair
914	16	MMRF_2822_1_BM_CD138pos_pair
1147	16	SCI091
1151	16	SCI095
519	16	MMRF_2080_1_BM_CD138pos_pair
1109	16	Tumor_Only_096_pair
702	16	MMRF_2449_1_BM_CD138pos_pair
822	16	MMRF_2679_1_BM_CD138pos_pair
1062	16	Tumor_Only_046_pair
59	16	SCI030
1155	16	SCI099
1040	16	Tumor_Only_021_pair
1076	16	Tumor_Only_061_pair
530	16	MMRF_2098_1_BM_CD138pos_pair
490	16	MMRF_2002_1_BM_CD138pos_pair
242	16	MMRF_1533_1_BM_CD138pos_pair
930	16	MMRF_2847_1_BM_CD138pos_pair
551	16	MMRF_2141_1_BM_CD138pos_pair
856	16	MMRF_2732_1_BM_CD138pos_pair
471	16	MMRF_1970_1_BM_CD138pos_pair
1042	16	Tumor_Only_023_pair
842	16	MMRF_2709_1_BM_CD138pos_pair
117	16	MMRF_1148_1_BM_CD138pos_pair
1031	16	Tumor_Only_012_pair
377	16	MMRF_1780_1_BM_CD138pos_pair
35	16	CTF024
332	16	MMRF_1695_1_BM_CD138pos_pair
727	16	MMRF_2490_1_BM_CD138pos_pair
1076	16	Tumor_Only_061_pair
654	16	MMRF_2339_1_BM_CD138pos_pair
655	16	MMRF_2341_1_BM_CD138pos_pair
906	16	MMRF_2814_1_BM_CD138pos_pair
741	16	MMRF_2517_1_BM_CD138pos_pair
647	16	MMRF_2328_1_BM_CD138pos_pair
262	16	MMRF_1574_1_BM_CD138pos_pair
437	16	MMRF_1879_1_BM_CD138pos_pair
423	16	MMRF_1851_1_BM_CD138pos_pair
67	16	SCI038
669	16	MMRF_2380_1_BM_CD138pos_pair
501	16	MMRF_2038_1_BM_CD138pos_pair
800	16	MMRF_2639_1_BM_CD138pos_pair
368	16	MMRF_1766_1_BM_CD138pos_pair
822	16	MMRF_2679_1_BM_CD138pos_pair
140	16	MMRF_1260_1_BM_CD138pos_pair
498	16	MMRF_2018_1_BM_CD138pos_pair
1012	16	SMM-084_pair
723	16	MMRF_2486_1_BM_CD138pos_pair
888	16	MMRF_2775_1_BM_CD138pos_pair
886	16	MMRF_2772_1_BM_CD138pos_pair
734	16	MMRF_2504_1_BM_CD138pos_pair
141	16	MMRF_1261_1_BM_CD138pos_pair
755	16	MMRF_2545_1_BM_CD138pos_pair
1151	16	SCI095
1168	16	SCI112
403	16	MMRF_1820_1_BM_CD138pos_pair
1170	16	SCI114
674	16	MMRF_2394_1_BM_CD138pos_pair
444	16	MMRF_1891_1_BM_CD138pos_pair
447	16	MMRF_1900_1_BM_CD138pos_pair
17	16	CSL193
1122	16	SCI065
46	16	CTF038
583	16	MMRF_2207_1_BM_CD138pos_pair
484	16	MMRF_1995_1_BM_CD138pos_pair
1136	16	SCI079
467	16	MMRF_1960_1_BM_CD138pos_pair
521	16	MMRF_2082_1_BM_CD138pos_pair
690	16	MMRF_2427_1_BM_CD138pos_pair
22	16	SCI023
750	16	MMRF_2535_1_BM_CD138pos_pair
603	16	MMRF_2244_1_BM_CD138pos_pair
184	16	MMRF_1365_1_BM_CD138pos_pair
1133	16	SCI076
768	16	MMRF_2573_1_BM_CD138pos_pair
932	16	MMRF_2851_1_BM_CD138pos_pair
134	16	MMRF_1216_1_BM_CD138pos_pair
1054	16	Tumor_Only_037_pair
210	16	MMRF_1445_1_BM_CD138pos_pair
233	16	MMRF_1510_1_BM_CD138pos_pair
940	16	PD47574a
503	16	MMRF_2041_1_BM_CD138pos_pair
697	16	MMRF_2440_1_BM_CD138pos_pair
1145	16	SCI089
923	16	MMRF_2833_1_BM_CD138pos_pair
324	16	MMRF_1678_1_BM_CD138pos_pair
432	16	MMRF_1865_1_BM_CD138pos_pair
808	16	MMRF_2652_1_BM_CD138pos_pair
296	16	MMRF_1634_1_BM_CD138pos_pair
218	16	MMRF_1461_1_BM_CD138pos_pair
21	16	SCI021
989	16	SMM-050_pair
158	16	MMRF_1309_1_BM_CD138pos_pair
519	16	MMRF_2080_1_BM_CD138pos_pair
787	16	MMRF_2605_1_BM_CD138pos_pair
425	16	MMRF_1855_1_BM_CD138pos_pair
600	16	MMRF_2237_1_BM_CD138pos_pair
466	16	MMRF_1957_1_BM_CD138pos_pair
768	16	MMRF_2573_1_BM_CD138pos_pair
50	16	CTF044
579	16	MMRF_2200_1_BM_CD138pos_pair
1146	16	SCI090
327	16	MMRF_1683_1_BM_CD138pos_pair
834	16	MMRF_2701_1_BM_CD138pos_pair
899	16	MMRF_2794_1_BM_CD138pos_pair
118	16	MMRF_1151_1_BM_CD138pos_pair
160	16	MMRF_1312_1_BM_CD138pos_pair
667	16	MMRF_2378_1_BM_CD138pos_pair
489	16	MMRF_2001_1_BM_CD138pos_pair
418	16	MMRF_1842_1_BM_CD138pos_pair
435	16	MMRF_1871_1_BM_CD138pos_pair
825	16	MMRF_2685_1_BM_CD138pos_pair
1020	16	SMM-092_pair
225	16	MMRF_1486_1_BM_CD138pos_pair
954	16	SMM-006_pair
1092	16	Tumor_Only_079_pair
46	16	CTF038
750	16	MMRF_2535_1_BM_CD138pos_pair
386	16	MMRF_1792_1_BM_CD138pos_pair
88	16	MMRF_1021_1_BM_CD138pos_pair
1042	16	Tumor_Only_023_pair
562	16	MMRF_2170_1_BM_CD138pos_pair
636	16	MMRF_2307_1_BM_CD138pos_pair
758	16	MMRF_2549_1_BM_CD138pos_pair
1144	16	SCI088
407	16	MMRF_1825_1_BM_CD138pos_pair
908	16	MMRF_2816_1_BM_CD138pos_pair
366	16	MMRF_1761_1_BM_CD138pos_pair
657	16	MMRF_2352_1_BM_CD138pos_pair
495	16	MMRF_2014_1_BM_CD138pos_pair
952	16	SMM-004_pair
1146	16	SCI090
310	16	MMRF_1652_1_BM_CD138pos_pair
552	16	MMRF_2143_1_BM_CD138pos_pair
422	16	MMRF_1850_1_BM_CD138pos_pair
422	16	MMRF_1850_1_BM_CD138pos_pair
593	16	MMRF_2225_1_BM_CD138pos_pair
416	16	MMRF_1839_1_BM_CD138pos_pair
728	16	MMRF_2493_1_BM_CD138pos_pair
551	16	MMRF_2141_1_BM_CD138pos_pair
615	16	MMRF_2269_1_BM_CD138pos_pair
755	16	MMRF_2545_1_BM_CD138pos_pair
499	16	MMRF_2024_1_BM_CD138pos_pair
330	16	MMRF_1690_1_BM_CD138pos_pair
1043	16	Tumor_Only_025_pair
1037	16	Tumor_Only_018_pair
775	16	MMRF_2584_1_BM_CD138pos_pair
483	16	MMRF_1994_1_BM_CD138pos_pair
296	16	MMRF_1634_1_BM_CD138pos_pair
649	16	MMRF_2330_1_BM_CD138pos_pair
104	16	MMRF_1077_1_BM_CD138pos_pair
27	16	CTF001
762	16	MMRF_2563_1_BM_CD138pos_pair
462	16	MMRF_1932_1_BM_CD138pos_pair
1093	16	Tumor_Only_080_pair
1046	16	Tumor_Only_028_pair
848	16	MMRF_2721_1_BM_CD138pos_pair
168	16	MMRF_1331_1_BM_CD138pos_pair
789	16	MMRF_2609_1_BM_CD138pos_pair
525	16	MMRF_2090_1_BM_CD138pos_pair
460	16	MMRF_1930_1_BM_CD138pos_pair
717	16	MMRF_2475_1_BM_CD138pos_pair
176	16	MMRF_1352_1_BM_CD138pos_pair
123	16	MMRF_1169_1_BM_CD138pos_pair
297	16	MMRF_1637_1_BM_CD138pos_pair
235	16	MMRF_1512_1_BM_CD138pos_pair
160	16	MMRF_1312_1_BM_CD138pos_pair
127	16	MMRF_1180_1_BM_CD138pos_pair
624	16	MMRF_2288_1_BM_CD138pos_pair
360	16	MMRF_1750_1_BM_CD138pos_pair
839	16	MMRF_2706_1_BM_CD138pos_pair
592	16	MMRF_2224_1_BM_CD138pos_pair
1012	16	SMM-084_pair
1043	16	Tumor_Only_025_pair
362	16	MMRF_1755_1_BM_CD138pos_pair
184	16	MMRF_1365_1_BM_CD138pos_pair
1148	16	SCI093
1159	16	SCI103
927	16	MMRF_2838_1_BM_CD138pos_pair
283	16	MMRF_1613_1_BM_CD138pos_pair
281	16	MMRF_1608_1_BM_CD138pos_pair
512	16	MMRF_2061_1_BM_CD138pos_pair
372	16	MMRF_1773_1_BM_CD138pos_pair
838	16	MMRF_2705_1_BM_CD138pos_pair
352	16	MMRF_1733_1_BM_CD138pos_pair
1147	16	SCI091
286	16	MMRF_1618_1_BM_CD138pos_pair
1123	16	SCI066
1067	16	Tumor_Only_051_pair
697	16	MMRF_2440_1_BM_CD138pos_pair
1078	16	Tumor_Only_063_pair
436	16	MMRF_1876_1_BM_CD138pos_pair
8	16	SCI009
1045	16	Tumor_Only_027_pair
441	16	MMRF_1886_1_BM_CD138pos_pair
801	16	MMRF_2641_1_BM_CD138pos_pair
582	16	MMRF_2204_1_BM_CD138pos_pair
906	16	MMRF_2814_1_BM_CD138pos_pair
210	16	MMRF_1445_1_BM_CD138pos_pair
150	16	MMRF_1285_1_BM_CD138pos_pair
203	16	MMRF_1426_1_BM_CD138pos_pair
246	16	MMRF_1538_1_BM_CD138pos_pair
527	16	MMRF_2093_1_BM_CD138pos_pair
610	16	MMRF_2258_1_BM_CD138pos_pair
476	16	MMRF_1981_1_BM_CD138pos_pair
336	16	MMRF_1706_1_BM_CD138pos_pair
312	16	MMRF_1655_1_BM_CD138pos_pair
888	16	MMRF_2775_1_BM_CD138pos_pair
12	16	SCI013
897	16	MMRF_2792_1_BM_CD138pos_pair
484	16	MMRF_1995_1_BM_CD138pos_pair
232	16	MMRF_1506_1_BM_CD138pos_pair
1135	16	SCI078
1165	16	SCI109
587	16	MMRF_2214_1_BM_CD138pos_pair
513	16	MMRF_2062_1_BM_CD138pos_pair
96	16	MMRF_1045_1_BM_CD138pos_pair
1096	16	Tumor_Only_083_pair
232	16	MMRF_1506_1_BM_CD138pos_pair
34	16	CTF023
793	16	MMRF_2622_1_BM_CD138pos_pair
1118	16	SCI061
693	16	MMRF_2433_1_BM_CD138pos_pair
498	16	MMRF_2018_1_BM_CD138pos_pair
253	16	MMRF_1550_1_BM_CD138pos_pair
568	16	MMRF_2181_1_BM_CD138pos_pair
748	16	MMRF_2531_1_BM_CD138pos_pair
143	16	MMRF_1267_1_BM_CD138pos_pair
1119	16	SCI062
193	16	MMRF_1392_1_BM_CD138pos_pair
1068	16	Tumor_Only_052_pair
881	16	MMRF_2765_1_BM_CD138pos_pair
386	16	MMRF_1792_1_BM_CD138pos_pair
846	16	MMRF_2718_1_BM_CD138pos_pair
123	16	MMRF_1169_1_BM_CD138pos_pair
1060	16	Tumor_Only_043_pair
798	16	MMRF_2637_1_BM_CD138pos_pair
1148	16	SCI093
254	16	MMRF_1555_1_BM_CD138pos_pair
294	16	MMRF_1630_1_BM_CD138pos_pair
329	16	MMRF_1687_1_BM_CD138pos_pair
40	16	CTF030
776	16	MMRF_2587_1_BM_CD138pos_pair
189	16	MMRF_1386_1_BM_CD138pos_pair
949	16	SMM-001_pair
791	16	MMRF_2614_1_BM_CD138pos_pair
856	16	MMRF_2732_1_BM_CD138pos_pair
454	16	MMRF_1918_1_BM_CD138pos_pair
525	16	MMRF_2090_1_BM_CD138pos_pair
267	16	MMRF_1583_1_BM_CD138pos_pair
751	16	MMRF_2538_1_BM_CD138pos_pair
912	16	MMRF_2820_1_BM_CD138pos_pair
1122	16	SCI065
382	16	MMRF_1785_1_BM_CD138pos_pair
587	16	MMRF_2214_1_BM_CD138pos_pair
242	16	MMRF_1533_1_BM_CD138pos_pair
250	16	MMRF_1543_1_BM_CD138pos_pair
155	16	MMRF_1304_1_BM_CD138pos_pair
815	16	MMRF_2666_1_BM_CD138pos_pair
169	16	MMRF_1332_1_BM_CD138pos_pair
767	16	MMRF_2572_1_BM_CD138pos_pair
284	16	MMRF_1614_1_BM_CD138pos_pair
1123	16	SCI066
351	16	MMRF_1730_1_BM_CD138pos_pair
476	16	MMRF_1981_1_BM_CD138pos_pair
941	16	PD47575a
1031	16	Tumor_Only_012_pair
1157	16	SCI101
771	16	MMRF_2579_1_BM_CD138pos_pair
62	16	SCI033
648	16	MMRF_2329_1_BM_CD138pos_pair
420	16	MMRF_1846_1_BM_CD138pos_pair
705	16	MMRF_2456_1_BM_CD138pos_pair
284	16	MMRF_1614_1_BM_CD138pos_pair
581	16	MMRF_2203_1_BM_CD138pos_pair
383	16	MMRF_1786_1_BM_CD138pos_pair
147	16	MMRF_1277_1_BM_CD138pos_pair
119	16	MMRF_1153_1_BM_CD138pos_pair
131	16	MMRF_1195_1_BM_CD138pos_pair
124	16	MMRF_1171_1_BM_CD138pos_pair
574	16	MMRF_2194_1_BM_CD138pos_pair
182	16	MMRF_1360_1_BM_CD138pos_pair
606	16	MMRF_2250_1_BM_CD138pos_pair
34	16	CTF023
50	16	CTF044
1151	16	SCI095
46	16	CTF038
1155	16	SCI099
270	16	MMRF_1589_1_BM_CD138pos_pair
696	16	MMRF_2438_1_BM_CD138pos_pair
168	16	MMRF_1331_1_BM_CD138pos_pair
630	16	MMRF_2297_1_BM_CD138pos_pair
544	16	MMRF_2126_1_BM_CD138pos_pair
1085	16	Tumor_Only_070_pair
839	16	MMRF_2706_1_BM_CD138pos_pair
1113	16	SCI055
787	16	MMRF_2605_1_BM_CD138pos_pair
394	16	MMRF_1803_1_BM_CD138pos_pair
1019	16	SMM-091_pair
1089	16	Tumor_Only_076_pair
279	16	MMRF_1605_1_BM_CD138pos_pair
560	16	MMRF_2167_1_BM_CD138pos_pair
222	16	MMRF_1478_1_BM_CD138pos_pair
172	16	MMRF_1342_1_BM_CD138pos_pair
690	16	MMRF_2427_1_BM_CD138pos_pair
695	16	MMRF_2437_1_BM_CD138pos_pair
597	16	MMRF_2231_1_BM_CD138pos_pair
518	16	MMRF_2079_1_BM_CD138pos_pair
472	16	MMRF_1971_1_BM_CD138pos_pair
634	16	MMRF_2305_1_BM_CD138pos_pair
274	16	MMRF_1597_1_BM_CD138pos_pair
118	16	MMRF_1151_1_BM_CD138pos_pair
1155	16	SCI099
153	16	MMRF_1293_1_BM_CD138pos_pair
911	16	MMRF_2819_1_BM_CD138pos_pair
853	16	MMRF_2729_1_BM_CD138pos_pair
731	16	MMRF_2499_1_BM_CD138pos_pair
96	16	MMRF_1045_1_BM_CD138pos_pair
135	16	MMRF_1231_1_BM_CD138pos_pair
630	16	MMRF_2297_1_BM_CD138pos_pair
1064	16	Tumor_Only_048_pair
463	16	MMRF_1935_1_BM_CD138pos_pair
372	16	MMRF_1773_1_BM_CD138pos_pair
227	16	MMRF_1491_1_BM_CD138pos_pair
29	16	CTF003
1102	16	Tumor_Only_089_pair
1096	16	Tumor_Only_083_pair
547	16	MMRF_2132_1_BM_CD138pos_pair
617	16	MMRF_2271_1_BM_CD138pos_pair
684	16	MMRF_2412_1_BM_CD138pos_pair
164	16	MMRF_1324_1_BM_CD138pos_pair
1090	16	Tumor_Only_077_pair
604	16	MMRF_2245_1_BM_CD138pos_pair
901	16	MMRF_2799_1_BM_CD138pos_pair
1101	16	Tumor_Only_088_pair
905	16	MMRF_2808_1_BM_CD138pos_pair
1130	16	SCI073
854	16	MMRF_2730_1_BM_CD138pos_pair
878	16	MMRF_2762_1_BM_CD138pos_pair
1035	16	Tumor_Only_016_pair
467	16	MMRF_1960_1_BM_CD138pos_pair
383	16	MMRF_1786_1_BM_CD138pos_pair
261	16	MMRF_1573_1_BM_CD138pos_pair
1061	16	Tumor_Only_045_pair
27	16	CTF001
644	16	MMRF_2325_1_BM_CD138pos_pair
591	16	MMRF_2223_1_BM_CD138pos_pair
866	16	MMRF_2746_1_BM_CD138pos_pair
654	16	MMRF_2339_1_BM_CD138pos_pair
934	16	PD47561a
